city,date,no2_ppb,n_available_sites,temperature_2m_max,wind_speed_10m_mean,relative_humidity_2m_mean,wind_direction_10m_dominant,precipitation_sum,shortwave_radiation_sum,year,month,weekday,warm,hot,calm,episode_id,pure_wind_run_id,pure_wind_run_days,low_wind_run_days,phase,regime,regime_factorial,persistent_wind_only,wind_duration_class,met_relative_humidity_2m_mean_0,met_relative_humidity_2m_mean_1,met_relative_humidity_2m_mean_2,met_precipitation_sum_0,met_precipitation_sum_1,met_precipitation_sum_2,met_shortwave_radiation_sum_0,met_shortwave_radiation_sum_1,met_shortwave_radiation_sum_2,wind_adjust_0,wind_adjust_1,wind_adjust_2,met_wind_sin,met_wind_cos
Houston,2025-10-06,11.792499999999999,10,31.0,6.583333333333333,80.58333333333333,113.08658464222776,0.4,17.6184,2025,10,0,True,False,True,,houston_2025-10-06,3,3,background,wind_only,wind_only,True,persistent_wind_only,-0.4381753812671269,0.8393046938379204,-0.030392201668524594,0.46593283755483406,-0.3330834084908681,-0.023300153186677237,0.4817974936057049,-0.5029977797365502,-0.0946896844787454,0.12294583564714272,0.1547907492873339,-0.22831181718010926,0.9199133347687038,-0.3921217368556895
Houston,2025-10-07,10.940104125,8,32.9,4.6375,80.29166666666667,144.49330088320525,0.4,17.9172,2025,10,1,True,False,True,,houston_2025-10-06,3,3,background,wind_only,wind_only,True,persistent_wind_only,-0.418770751207334,0.8074292063969831,-0.037025550036763645,0.46593283755483406,-0.3330834084908681,-0.023300153186677237,0.43608370204524183,-0.4315872451845488,-0.09852104093128805,0.09332906847044402,-0.9124485221453486,-0.1356948076074625,0.5807981394670856,-0.8140476160468574
Houston,2025-10-08,10.0090515,10,32.3,6.6375,75.375,50.26884262782298,0.3,17.5248,2025,10,2,True,False,True,,houston_2025-10-06,3,3,background,wind_only,wind_only,True,persistent_wind_only,0.049252300921635295,0.0029870542305273306,-0.08001582335543671,0.3168128057034721,-0.38084139598770134,-0.028418246892349897,0.4952991213387461,-0.5245531392820593,-0.09354377151356412,0.07578670256900166,0.22851292143983262,-0.23349809552536338,0.7690520801733167,0.6391861215491889
Houston,2025-10-09,7.525982999999999,10,31.9,12.025,68.04166666666667,51.918514860629806,0.0,18.8208,2025,10,3,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.673131184826303,-1.1695096306721504,-0.06700395289055085,-0.2709236766045711,-0.5443395409342873,-0.04885941550751369,0.2754404759382582,-0.1939681585051111,-0.11101952948461755,1.655873039385073,-5.684033008124283,6.2273293075467375,0.7871343731006006,0.6167815485919829
Houston,2025-10-10,11.3848903,10,31.0,9.820833333333333,51.875,38.75393744670375,0.0,20.4624,2025,10,4,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.7687550077894331,-1.9296577470167122,-0.06178392123268828,-0.2709236766045711,-0.5443395409342873,-0.04885941550751369,-0.05778448879394472,0.2638984148770918,-0.12260273632557128,0.6033879651291367,-2.4654028329490267,3.183635613949362,0.6259770654666289,0.7798414669083632
Houston,2025-10-11,11.0804167,10,30.2,8.012500000000001,59.083333333333336,90.74212622676112,0.0,20.1564,2025,10,5,True,False,True,,houston_2025-10-11,5,5,background,wind_only,wind_only,True,persistent_wind_only,0.9131758199784094,-1.8579444203394742,-0.0601705118822299,-0.2709236766045711,-0.5443395409342873,-0.04885941550751369,0.004710558437980386,0.1806641409577773,-0.12272365710269394,-0.2579198901741703,0.1710376077657556,0.6885951830843824,0.9999161169472277,-0.01295218395398823
Houston,2025-10-12,9.474,10,29.9,7.804166666666667,70.625,166.3644757262817,0.0,17.2476,2025,10,6,True,False,True,,houston_2025-10-11,5,5,background,wind_only,wind_only,True,persistent_wind_only,0.5001026450875008,-0.8226927084903533,-0.07116150602165652,-0.2709236766045711,-0.5443395409342873,-0.04885941550751369,0.5330273750446323,-0.5861442758858102,-0.09029980629587585,-0.33986372348545835,0.44148338269142545,0.41752897943364964,0.23574469879277624,-0.9718150220032119
Houston,2025-10-13,14.634516600000001,10,29.7,7.891666666666667,71.41666666666667,131.89562694232052,0.0,16.7724,2025,10,0,True,False,True,,houston_2025-10-11,5,5,background,wind_only,wind_only,True,persistent_wind_only,0.43674764909192015,-0.7016531128662625,-0.07265322857105938,-0.2709236766045711,-0.5443395409342873,-0.04885941550751369,0.5899965852663702,-0.6840603696313887,-0.0852498821523527,-0.30839027842586597,0.3335643659039936,0.5285877910138718,0.7443625158853368,-0.6677757445017389
Houston,2025-10-14,16.8568791,10,30.9,5.954166666666667,70.125,56.65607157264941,0.0,19.6524,2025,10,1,True,False,True,,houston_2025-10-11,5,5,background,wind_only,wind_only,True,persistent_wind_only,0.5375774119295549,-0.8955118276007177,-0.07027285500227216,-0.2709236766045711,-0.5443395409342873,-0.04885941550751369,0.10862369079039642,0.039726918680369254,-0.12020301619759761,0.5223703608036719,-0.6095301358395602,-0.1370973861821988,0.8353861823267864,0.5496634664751489
Houston,2025-10-15,18.410884099999997,10,30.3,7.454166666666667,64.5,79.36125689891395,0.0,19.5876,2025,10,2,True,False,True,,houston_2025-10-11,5,5,background,wind_only,wind_only,True,persistent_wind_only,0.8311581922410207,-1.5318590230643945,-0.06297243689848184,-0.2709236766045711,-0.5443395409342873,-0.04885941550751369,0.121943232350283,0.02142393050460219,-0.11967537870976953,-0.396815522133189,0.7403758293414915,0.03862878611827668,0.9828107375167376,0.18461596415750786
Houston,2025-10-16,17.661666599999997,10,29.1,9.820833333333333,74.29166666666667,111.53200511983236,0.0,12.7116,2025,10,3,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.16464156493349508,-0.20224851020846776,-0.07875772183131742,-0.2709236766045711,-0.5443395409342873,-0.04885941550751369,0.7220440877890419,-1.1678166045631848,-0.06562400356652727,0.6033879651291367,-2.4654028329490267,3.183635613949362,0.9302126971848832,-0.3670208958574769
Houston,2025-10-17,11.0649999,10,30.0,9.595833333333331,78.45833333333333,138.4903410263337,1.7000000000000002,11.088,2025,10,4,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.2687083804752326,0.555170262824965,-0.0663492304448702,0.9765045154892823,0.16328367416473824,-0.008675580177707996,0.6242074934779592,-1.2113649609309365,-0.0677666292342871,0.49595092541302904,-2.136847011664594,2.872937202882709,0.6627462984235769,-0.7488440050677091
Houston,2025-10-18,5.3275,10,32.8,12.775,74.79166666666667,176.11017192824212,1.1,14.0508,2025,10,5,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.11177389782046954,-0.10786035202810668,-0.07954999948656821,0.9870853832709219,-0.04430281743457394,-0.006735038120091395,0.7431372226131667,-1.072592912738898,-0.06780957963642728,2.0139965051054287,-6.779219079072385,7.262990677768907,0.06783816707362275,-0.9976963381150055
Houston,2025-10-19,7.205909200000001,10,31.5,12.675,59.958333333333336,23.40465708421132,0.0,19.0836,2025,10,6,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.9120013452301098,-1.8225180306672162,-0.06036874593156044,-0.2709236766045711,-0.5443395409342873,-0.04885941550751369,0.22399055427217257,-0.12078102526010263,-0.11438897098668116,1.9662467096760485,-6.633194269612639,7.124902495072618,0.3972224857522858,0.9177223418947449
Houston,2025-10-20,10.7613333,10,30.2,14.358333333333334,65.625,150.8162362633175,0.0,15.0696,2025,10,0,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.7904622262298019,-1.4303321454096274,-0.06405287342436318,-0.2709236766045711,-0.5443395409342873,-0.04885941550751369,0.7185302396845541,-0.9597037355182862,-0.0721682962549106,2.770034932737292,-9.091278562185046,9.449386903793489,0.4876122741664507,-0.8730602900614722
Houston,2025-10-21,8.12625,10,33.9,10.091666666666669,79.08333333333333,285.0535044695867,1.9,14.7636,2025,10,1,True,True,False,,,0,0,background,heat_only,heat_only,False,not_wind_only,-0.3247702106154499,0.6503147378042363,-0.058598806267367985,0.9334052108366492,0.22448512512328744,-0.01032433041396267,0.7298257265023178,-0.9974952760222214,-0.07060019270991524,0.7327103277503776,-2.8608866919025115,3.5576244420851486,-0.9656837123915709,0.2597209418233997
Houston,2025-10-22,12.336666600000001,10,27.6,12.1875,56.79166666666666,84.81004486446291,0.0,15.9732,2025,10,2,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.8959469593216487,-1.9217215096242706,-0.06007910782634161,-0.2709236766045711,-0.5443395409342873,-0.04885941550751369,0.6646059503269077,-0.827642460308213,-0.07816291656096835,1.7334664569578169,-5.921323323496373,6.451722604428208,0.9959002726488991,0.09045798437865163
Houston,2025-10-23,15.9695834,10,29.1,10.420833333333333,76.16666666666667,108.70972945334306,0.8,13.4892,2025,10,3,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.03585470156258415,0.15265120856923664,-0.07951481040854945,0.8618360366707984,-0.16088454795987409,-0.010205596741819494,0.7413524446274159,-1.1195503556678008,-0.06642480022122722,0.8898867377054213,-3.3415516897075075,4.012164710127096,0.9471558204784964,-0.3207738326823217
Houston,2025-10-24,10.3112502,10,28.5,15.308333333333332,80.08333333333333,122.31040118805646,0.7,13.23,2025,10,4,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.40410652197767855,0.7831853671488169,-0.0414190578315405,0.7900590110632982,-0.2017531304709463,-0.012474732033478033,0.7370362241672576,-1.1377482543204558,-0.06601728237310073,3.223657989316408,-10.478514252052637,10.761224639408232,0.8451648156527763,-0.5345057851722548
Houston,2025-10-25,8.977832699999999,10,26.1,9.770833333333334,86.66666666666667,151.62530695840087,43.2,11.6604,2025,10,5,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.5818758631671941,1.0249290005244631,0.21986762441622762,-0.7762910192064981,0.7866281775232258,0.44610971866296706,0.6670524728988237,-1.204322337256378,-0.06645731958812626,0.5795130674144466,-2.3923904282191546,3.1145915226012186,0.4752356309319181,-0.8798585653914734
Houston,2025-10-26,12.073232333333332,9,27.3,6.4125000000000005,82.375,25.49374919831601,0.9,12.6288,2025,10,6,True,False,True,,houston_2025-10-26,2,2,background,wind_only,wind_only,True,persistent_wind_only,-0.5298537742997036,0.9845854105238515,0.022154584935530883,0.9177553461319599,-0.12110896633109791,-0.008524060246339688,0.7188845982477348,-1.1718581547542841,-0.06561191500034817,0.2660073098651161,-0.08134112306422875,-0.20444787201329132,0.43041262483628645,0.902632246477788
Houston,2025-10-27,14.427789899999999,10,29.0,7.991666666666667,84.125,139.1437880660952,0.0,14.8284,2025,10,0,True,False,True,,houston_2025-10-26,2,2,background,wind_only,wind_only,True,persistent_wind_only,-0.5772585602096079,1.0491211043245923,0.09154638245296931,-0.2709236766045711,-0.5443395409342873,-0.04885941550751369,0.7277193429822272,-0.9897765152716476,-0.07091332138976102,-0.2670813211859053,0.19994473822335293,0.6605721093477412,0.6541629646309483,-0.7563536313823374
Houston,2025-10-28,9.4808334,10,30.2,14.116666666666667,80.625,227.84956797758807,3.9,13.3776,2025,10,1,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.44084142700460266,0.8436636514264583,-0.029399116913328555,0.2995600578386377,0.6572118717939326,-0.02120569980680177,0.7397591830370845,-1.1276493288290492,-0.06623175973412414,2.6546395937829548,-8.738385272657323,9.115673795610787,-0.7413854408704696,-0.6710794498904726
Houston,2025-10-29,5.6176189999999995,10,19.9,23.258333333333336,40.54166666666666,319.4684336763736,0.0,18.6444,2025,10,2,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.11320765634329899,-1.430306960749844,-0.07334779700976615,-0.2709236766045711,-0.5443395409342873,-0.04885941550751369,0.3090056939274291,-0.24235041691816192,-0.10861738615801085,7.019766725952188,-22.087486604102526,21.739235163763226,-0.6498668849792558,0.7600480457230047
Houston,2025-10-30,15.481431099999998,10,20.7,10.066666666666666,55.79166666666666,317.7334030563796,0.0,18.0036,2025,10,3,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.8796466347129733,-1.93700567962207,-0.06022424631181711,-0.2709236766045711,-0.5443395409342873,-0.04885941550751369,0.42211610767075913,-0.4101930660885409,-0.09967858439262658,0.7207728788930312,-2.8243804895375715,3.523102396411073,-0.6725811991788124,0.7400233310586839
Houston,2025-10-31,21.0999637,10,22.3,6.070833333333333,68.33333333333333,89.11120875868855,0.0,17.7732,2025,10,4,True,False,True,,houston_2025-10-31,1,1,background,wind_only,wind_only,False,isolated_wind_only,0.6561156333525174,-1.1339527003891654,-0.0674202645074611,-0.2709236766045711,-0.5443395409342873,-0.04885941550751369,0.45861376031372686,-0.46649874407816555,-0.09664149091492756,0.48067358342544036,-0.49915461902143693,-0.15077969218280307,0.9998796861669708,0.015511711402680498
Los Angeles,2019-04-01,21.476785714285715,7,28.2,7.120833333333334,41.66666666666666,172.54993088136413,0.0,21.6828,2019,4,0,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.872846335913859,-1.7787221345839204,-0.037343066653301275,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,0.4264029072180794,-0.8070952284238263,-0.08577992587322937,-0.16771692739516514,-2.4890736845052537,2.8159950243797476,0.12966213993418987,-0.9915582330189622
Los Angeles,2019-04-02,9.969047571428572,7,22.2,9.425,64.66666666666667,188.2027529130301,0.0,24.444,2019,4,1,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.1621052165042321,0.38788425178786995,-0.07426292241632822,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,0.08964653680809097,0.017933929017838572,-0.17317545906901793,0.06255697486583815,-10.303813979371595,8.881250272579242,-0.14267648971177044,-0.9897693768164011
Los Angeles,2019-04-03,7.997023857142857,7,19.6,5.8375,71.79166666666667,199.07963987387024,0.0,13.3092,2019,4,2,True,False,True,,los_angeles_2019-04-03,1,1,background,wind_only,wind_only,False,isolated_wind_only,-0.544783314858011,0.9835158742876577,0.07586886834178708,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,0.39050857981094556,-1.5584313707539106,-0.013401033879581973,-0.1282020537349927,0.8516606858063748,-0.17617688650926008,-0.3268820895616143,-0.9450651297788067
Los Angeles,2019-04-04,9.134794285714285,7,18.8,6.916666666666667,71.375,209.44178118919012,0.8,13.9752,2019,4,3,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.5371305176190201,0.974888035101465,0.06014267111383545,-0.2837697531079276,1.1750971940506536,0.0005937881002711078,0.43996718939463614,-1.576210640497902,-0.010289193840942634,-0.18812094405120333,-1.7966283419221607,2.2785673441595393,-0.49153892897725454,-0.870855603013435
Los Angeles,2019-04-05,8.770676714285715,7,19.8,6.583333333333333,71.29166666666667,239.90667625387508,0.0,15.7104,2019,4,4,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.5353963795280957,0.9728016005887695,0.05709203363289896,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,0.5367026031836952,-1.5690857770207498,-0.008294746119708079,-0.22143362430595986,-0.6661053336232303,1.4011343968612389,-0.8652098520372167,-0.5014099240519055
Los Angeles,2019-04-06,7.415476285714285,7,22.0,6.025,70.79166666666667,212.9521835260468,0.0,24.4944,2019,4,5,True,False,True,,los_angeles_2019-04-06,3,3,background,wind_only,wind_only,True,persistent_wind_only,-0.5235355491575473,0.95770206198668,0.039464805422986984,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,0.08207215815794675,0.03501586283975534,-0.17467559791928797,-0.22588021255168095,0.918710341271658,0.04902478733467463,-0.5439389287926875,-0.8391248070125585
Los Angeles,2019-04-07,12.942261857142856,7,28.4,4.6875,62.333333333333336,232.31883684169915,0.0,25.6104,2019,4,6,True,False,True,,los_angeles_2019-04-06,3,3,background,wind_only,wind_only,True,persistent_wind_only,0.04825929497937571,0.03538134022271607,-0.07704145193668584,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,-0.08461058479498094,0.39869288925344326,-0.19433115219806688,0.34283394870369754,-1.476604820077472,-0.20054939592435522,-0.7914245388349372,-0.6112668806093675
Los Angeles,2019-04-08,20.968452428571428,7,31.3,5.925,51.25,260.1467163023132,0.0,24.462,2019,4,0,True,False,True,,los_angeles_2019-04-06,3,3,background,wind_only,wind_only,True,persistent_wind_only,0.7747982328289127,-1.3219751165243063,-0.046269987098906847,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,0.08694317408692082,0.02403592618845207,-0.17371531415454722,-0.18364301729901475,0.943726722495483,-0.09457434282795806,-0.9852491816459455,-0.1711258310892739
Los Angeles,2019-04-09,11.101591999999998,7,26.6,11.2375,45.91666666666666,308.3346805638496,0.0,25.29,2019,4,1,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.882844324883102,-1.6486823753912152,-0.03931376865281002,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,-0.0376794557427992,0.29881538728583645,-0.19198300633203122,0.24369467375107634,-16.45103283699702,13.652291923513744,-0.784401080728339,0.6202539355394803
Los Angeles,2019-04-10,7.564285714285715,7,25.2,13.3125,21.416666666666668,311.36918186508615,0.0,27.4788,2019,4,2,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.024114248504540685,-1.2466654287922347,-0.059527902538521034,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,-0.30272453478232153,0.8132880277050821,-0.11899337166238112,0.4510661083369353,-23.48853856365784,19.11431202044565,-0.7504666661579487,0.6609083014955811
Los Angeles,2019-04-11,17.285119142857145,7,24.1,6.920833333333333,36.625,280.6817755883405,0.0,24.6384,2019,4,3,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.7653276228692645,-1.8032749868737283,-0.03856149232325115,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,0.06036248563648907,0.08372019243581573,-0.1787506963102155,-0.18770453554801902,-1.8107598795258961,2.2895352560007676,-0.982671802928076,0.1853540604629004
Los Angeles,2019-04-12,11.909523857142856,7,25.0,7.429166666666667,49.833333333333336,288.8859969390902,0.0,26.7444,2019,4,4,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.8175729748485285,-1.4278420291419063,-0.04389898584770953,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,-0.2323516530673205,0.6939437911659786,-0.17032607785260917,-0.13690269815951545,-3.5348074671817638,3.627620500630675,-0.9461644958323412,0.3236861857205704
Los Angeles,2019-04-13,13.701785714285714,7,26.5,6.570833333333333,47.29166666666666,222.87907741230416,0.0,27.108,2019,4,5,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.8684948049013614,-1.5827670644221563,-0.040605062033276934,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,-0.27035395684274743,0.7616656754138269,-0.14902600071340258,-0.22268284981551317,-0.62371072081202,1.3682306613375521,-0.680453322321577,-0.732791427448171
Los Angeles,2019-04-14,10.564285857142858,7,24.4,6.9750000000000005,50.125,229.3765839178616,0.0,26.5068,2019,4,6,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.8096287257205483,-1.4072151751703559,-0.04435507550787517,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,-0.2046332118999111,0.6416233423064851,-0.18029694878328348,-0.18229122500662093,-1.9944698683744737,2.4321181099367424,-0.7590052804949902,-0.6510844677772012
Los Angeles,2019-04-15,11.248809714285715,7,20.9,6.7,59.833333333333336,205.2792949621004,0.0,25.974,2019,4,0,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.2719913414229427,-0.3501779197054377,-0.06968935051272779,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,-0.13574022625562268,0.5047467254004794,-0.19269069363992522,-0.20977418621679506,-1.0617883865278568,1.7082359284156448,-0.42703112619999184,-0.9042369253997354
Los Angeles,2019-04-16,8.474109285714286,7,18.6,6.4625,68.41666666666667,213.6480862229297,1.2,14.9328,2019,4,1,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.43096697578361176,0.8217580484424684,-0.027428803371260833,-1.1679135932369258,1.7309192569360836,0.010811192478797636,0.4993704828121573,-1.58229146970189,-0.008043280786209143,-0.23350947089830898,-0.25629074311487104,1.0830649534656072,-0.5540903941756565,-0.8324565064207653
Los Angeles,2019-04-17,15.829037428571427,7,25.6,6.358333333333333,59.54166666666666,223.24008379114247,0.0,27.612,2019,4,2,True,False,True,,los_angeles_2019-04-17,1,1,background,wind_only,wind_only,False,isolated_wind_only,0.2964377791376148,-0.3931775533654491,-0.0686235857255379,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,-0.3125844216270598,0.8270785298672618,-0.10598351913326377,-0.24382898238509446,0.0964522585334725,0.8090748526066112,-0.6850569205417248,-0.7284895439317498
Los Angeles,2019-04-18,20.07857142857143,7,30.0,6.616666666666667,49.0,227.96355872026064,0.0,26.892,2019,4,3,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.8378528533555663,-1.4834971909404613,-0.04268576382746034,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,-0.2484632999689196,0.7233309298534525,-0.16259705947190656,-0.21810235628048413,-0.7791576344531256,1.4888776915910709,-0.7427190945378414,-0.669603126194083
Los Angeles,2019-04-19,12.530357142857142,7,26.2,7.520833333333333,62.458333333333336,212.11581841387613,0.0,26.4204,2019,4,4,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.036759570969627044,0.05488177296195926,-0.07721330809836288,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,-0.19405262774069568,0.6211669140062183,-0.1832060701994732,-0.12774171108945748,-3.8457012944639652,3.868914561137705,-0.5316324355671191,-0.8469751787702948
Los Angeles,2019-04-20,5.717261714285714,7,18.9,7.983333333333333,69.41666666666667,207.3490325786566,0.0,21.2688,2019,4,5,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.4775124738131241,0.892415015319952,-0.002780468572352784,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,0.46005348359164694,-0.9031811076142694,-0.07546012252943857,-0.08152036723598301,-5.414301968478729,5.086352775514096,-0.4594098472439038,-0.8882244042218909
Los Angeles,2019-04-21,5.663095285714285,7,21.0,6.854166666666667,66.83333333333333,200.1360436766921,0.1,22.4172,2019,4,6,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.33353137823053935,0.6677493339366851,-0.05536684377729536,0.6340843152902665,-0.08168479398667063,-0.002837858231338401,0.3558826110528901,-0.6186335658432834,-0.10614672302155892,-0.19436707159897018,-1.5846552778661114,2.1140486665411085,-0.3442503927404333,-0.9388778765622595
Los Angeles,2019-04-22,13.658928714285713,7,25.2,7.566666666666666,63.958333333333336,218.35201798132093,0.0,26.5392,2019,4,0,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.09984321651393978,0.284484294619423,-0.07664560093336453,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,-0.20853466023321857,0.6491039217318284,-0.1791098296751969,-0.12316121755442844,-4.001148208105068,3.989561591391221,-0.6204912629991376,-0.7842133590686498
Los Angeles,2019-04-23,15.248110714285716,7,29.1,6.8125,57.083333333333336,218.07459259087148,0.0,27.954,2019,4,1,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,0.48113698576424846,-0.7266852662127312,-0.06040225690015771,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,-0.3331602411577223,0.8499077188025299,-0.06679462221442056,-0.19853115663081478,-1.4433399018287445,2.00436954812882,-0.6166868537020773,-0.78720856478511
Los Angeles,2019-04-24,11.729761857142858,7,26.2,6.120833333333334,66.70833333333333,185.93222059353724,0.0,27.108,2019,4,2,True,False,True,,los_angeles_2019-04-24,2,2,background,wind_only,wind_only,True,persistent_wind_only,-0.32468040389799047,0.6535179417086556,-0.05701465081086783,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,-0.27035395684274743,0.7616656754138269,-0.14902600071340258,-0.24622797640929683,0.7736423718257607,0.23276155305981702,-0.10335189704855932,-0.99464485389332
Los Angeles,2019-04-25,12.462380857142858,7,26.0,5.808333333333334,66.20833333333333,202.92510946456008,0.0,27.7704,2019,4,3,True,False,True,,los_angeles_2019-04-24,2,2,background,wind_only,wind_only,True,persistent_wind_only,-0.28782602445056427,0.5939577385080423,-0.06286670312871212,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,-0.3229908232248983,0.8399690904050836,-0.08889325483289755,-0.10673882324124456,0.8012287579547293,-0.1954386250311406,-0.38952761565941557,-0.9210147863301059
Los Angeles,2019-04-26,11.100174285714287,7,23.2,6.8625,70.20833333333333,211.2918992598857,0.0,27.4104,2019,4,4,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.506465005037633,0.9343552292949732,0.02040202214226496,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,-0.29728419026181313,0.805197537775577,-0.1252054544954866,-0.1935342545926012,-1.612918353073583,2.135984490223564,-0.5193982993787493,-0.854532273587407
Los Angeles,2019-04-27,6.854761714285715,7,21.4,7.329166666666667,72.54166666666667,210.85238597194277,0.0,26.6004,2019,4,5,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.5543992658442346,0.9916735276296422,0.10610872864807719,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,-0.21580199434054045,0.6629422438171909,-0.17672127360032452,-0.14689650223594228,-3.195650564692083,3.3643906164411836,-0.5128280043789641,-0.8584913732383623
Los Angeles,2019-04-28,6.097023857142857,7,21.4,7.495833333333334,70.375,196.89306477668512,0.3,21.9024,2019,4,6,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.5117043232976476,0.9416674751087526,0.025680302817970995,1.0543596242674744,0.1570442488761685,0.0008879363488041409,0.40678367153595507,-0.7531834188149347,-0.09159069585557382,-0.13024016210856415,-3.7609120688415474,3.8031070900903337,-0.29058637637868984,-0.9568487643630535
Los Angeles,2019-04-29,8.148214428571428,7,19.1,6.891666666666667,72.75,210.975623831409,0.6000000000000001,13.9284,2019,4,0,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.5561504980008216,0.9923089748103585,0.11493614660989625,0.31439839478266024,0.7915255733231106,-0.0006172671854557777,0.43670331032555315,-1.5753133221710258,-0.010467598612154403,-0.19061939507031012,-1.7118391162997395,2.212759873112166,-0.5146733512806061,-0.8573863431858416
Los Angeles,2019-04-30,9.577805142857143,7,18.8,7.825,71.33333333333333,228.85508283222973,0.2,12.852,2019,4,1,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.536272015457635,0.9738600036373424,0.05861337138571408,0.9997673110638303,0.0012130467812789913,8.093256989243662e-05,0.3529330079185719,-1.540198507458303,-0.016226697514539472,-0.09734389035699231,-4.877303539536739,4.669572125547404,-0.753047809844873,-0.6579658016096582
Los Angeles,2019-05-01,12.308643857142856,7,22.0,6.966666666666666,64.33333333333333,241.76501768288892,0.0,27.954,2019,5,2,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.13307155429227266,0.339768028115389,-0.07558057171162566,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,-0.3331602411577223,0.8499077188025299,-0.06679462221442056,-0.18312404201298996,-1.9662067931669962,2.4101822862542814,-0.8810147688223106,-0.4730887624082511
Los Angeles,2019-05-02,13.662842571428572,7,23.6,6.4750000000000005,70.375,212.67668382736124,0.0,26.7192,2019,5,3,True,False,False,,,0,0,background,neither,neither,False,not_wind_only,-0.5117043232976476,0.9416674751087526,0.025680302817970995,0.02153707723029851,-0.11227642638463488,-0.0074909062584269616,-0.22951298099280468,0.6886806925184618,-0.17152536032978052,-0.2322602453887556,-0.2986853559260815,1.115968688989294,-0.539897828006201,-0.8417305598077015
