model,city,contrast,estimate_ppb,estimable,bootstrap_conditional_lower,bootstrap_conditional_upper,bootstrap_valid,bootstrap_failed,bootstrap_attempted,bootstrap_status,jackknife_se,jackknife_lower,jackknife_upper,jackknife_status,n_station_days,n_city_days,n_stations,n_strata,n_episode_station_days,n_episode_city_days,n_episodes,n_compound_city_days,n_years_observed,n_year_blocks,rank_at_pinv_tolerance,parameters,condition_number,weighted_rmse,total_weight,station_days_episode,city_days_episode,station_days_neither,city_days_neither,station_days_heat_only,city_days_heat_only,station_days_wind_only,city_days_wind_only,station_days_other_compound,city_days_other_compound
p80_p30_min2_allruns,Phoenix,episode_vs_heat_only,3.3254320072207886,True,2.001393976844498,5.43451125616194,4996,4,5000,conditional_diagnostic,0.7678616390371781,1.3515808256298902,5.299283188811687,delete_year_jackknife_diagnostic_t_df_5,5991,1284,6,1414,72,16,8,49,6,6,15,15,414.2205410963679,2.866895193709976,1284.0,72,16,3096,666,1104,241,1566,328,153,33
p80_p30_min2_allruns,San Diego,episode_vs_reference,2.195361259711259,True,1.3709692236634945,2.6928671978000005,5000,0,5000,conditional_diagnostic,0.44698093090084784,1.0463601978617287,3.344362321560789,delete_year_jackknife_diagnostic_t_df_5,5051,1284,5,1198,317,78,29,110,6,6,15,15,656.0379388179396,1.6658639556972923,1284.0,317,78,2858,735,559,140,1193,299,124,32
p80_p30_min2_allruns,San Diego,heat_only_vs_reference,0.7048114811237033,True,0.10929994230866835,1.0731930380923513,5000,0,5000,conditional_diagnostic,0.27655535634603157,-0.006096694447333628,1.41571965669474,delete_year_jackknife_diagnostic_t_df_5,5051,1284,5,1198,317,78,29,110,6,6,15,15,656.0379388179396,1.6658639556972923,1284.0,317,78,2858,735,559,140,1193,299,124,32
p80_p30_min2_allruns,San Diego,wind_only_vs_reference,1.1656017360333173,True,0.8634752153560683,1.4314705452742071,5000,0,5000,conditional_diagnostic,0.1512633773629526,0.7767668457871101,1.5544366262795246,delete_year_jackknife_diagnostic_t_df_5,5051,1284,5,1198,317,78,29,110,6,6,15,15,656.0379388179396,1.6658639556972923,1284.0,317,78,2858,735,559,140,1193,299,124,32
p80_p30_min2_allruns,San Diego,other_compound_vs_reference,2.1079611067997712,True,1.2861314598532079,2.886046329292296,5000,0,5000,conditional_diagnostic,0.4476259881399334,0.9573018725285021,3.2586203410710404,delete_year_jackknife_diagnostic_t_df_5,5051,1284,5,1198,317,78,29,110,6,6,15,15,656.0379388179396,1.6658639556972923,1284.0,317,78,2858,735,559,140,1193,299,124,32
p80_p30_min2_allruns,San Diego,episode_vs_wind_only,1.0297595236779415,True,0.027247873741292894,1.7566282292046072,5000,0,5000,conditional_diagnostic,0.5356317958112636,-0.3471258412237521,2.406644888579635,delete_year_jackknife_diagnostic_t_df_5,5051,1284,5,1198,317,78,29,110,6,6,15,15,656.0379388179396,1.6658639556972923,1284.0,317,78,2858,735,559,140,1193,299,124,32
p80_p30_min2_allruns,San Diego,episode_vs_heat_only,1.4905497785875554,True,0.9553768813091146,1.7682601447197266,5000,0,5000,conditional_diagnostic,0.27235571373232326,0.7904371280354813,2.1906624291396297,delete_year_jackknife_diagnostic_t_df_5,5051,1284,5,1198,317,78,29,110,6,6,15,15,656.0379388179396,1.6658639556972923,1284.0,317,78,2858,735,559,140,1193,299,124,32
p80_p30_min2_allruns,Seattle,episode_vs_reference,5.521043452123221,True,3.012743833946315,10.60004366063724,5000,0,5000,conditional_diagnostic,2.4478828991254353,-0.7714398641333835,11.813526768379827,delete_year_jackknife_diagnostic_t_df_5,2447,1282,2,587,87,45,17,104,6,6,15,15,515.5741831097345,3.3550622979936073,1282.0,87,45,1407,735,331,179,511,264,111,59
p80_p30_min2_allruns,Seattle,heat_only_vs_reference,3.7007778946887915,True,2.319404902456751,5.039571349614799,5000,0,5000,conditional_diagnostic,0.7857160226743528,1.6810305588336893,5.720525230543894,delete_year_jackknife_diagnostic_t_df_5,2447,1282,2,587,87,45,17,104,6,6,15,15,515.5741831097345,3.3550622979936073,1282.0,87,45,1407,735,331,179,511,264,111,59
p80_p30_min2_allruns,Seattle,wind_only_vs_reference,3.727474915085672,True,3.4585576916023326,4.07413692168838,5000,0,5000,conditional_diagnostic,0.16363522646329043,3.306837174268903,4.148112655902441,delete_year_jackknife_diagnostic_t_df_5,2447,1282,2,587,87,45,17,104,6,6,15,15,515.5741831097345,3.3550622979936073,1282.0,87,45,1407,735,331,179,511,264,111,59
