model,city,contrast,estimate_ppb,estimable,diagnostic_reason,support_station_days,strata,unique_weather_days,episode_station_days,episode_city_days,observed_episodes,within_rank,parameters,condition_number,contrast_projection_max_error,jackknife_status,jackknife_se,jackknife_lower,jackknife_upper,delete_year_attempted,delete_year_unavailable,unavailable_when_omitting_years,city_year_bootstrap_attempted,city_year_bootstrap_valid,city_year_bootstrap_failed,note
calendar_only,San Diego,wind_only_vs_reference,0.8899926334058892,True,estimable,5051,1198,1284,291,72,26,4,4,6.74428996442968,4.440892098500626e-16,delete_year_jackknife_diagnostic_t_df_5,0.1562401661857248,0.4883645002120658,1.2916207665997126,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,San Diego,other_compound_vs_reference,3.4470640941925006,True,estimable,5051,1198,1284,291,72,26,4,4,6.74428996442968,2.892346997920376e-16,delete_year_jackknife_diagnostic_t_df_5,0.5498332761747708,2.0336726618292293,4.860455526555771,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,San Diego,episode_vs_wind_only,3.4910681536994588,True,estimable,5051,1198,1284,291,72,26,4,4,6.74428996442968,5.527453659129296e-16,delete_year_jackknife_diagnostic_t_df_5,0.5202287906923234,2.153777473970726,4.828358833428192,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,San Diego,episode_vs_heat_only,0.3445462334418572,True,estimable,5051,1198,1284,291,72,26,4,4,6.74428996442968,1.5543122344752192e-15,delete_year_jackknife_diagnostic_t_df_5,0.343357784790848,-0.5380830512658195,1.227175518149534,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Seattle,episode_vs_reference,6.573276867555556,True,estimable,2447,587,1282,78,40,16,4,4,6.845839580621302,4.0622044976876203e-16,delete_year_jackknife_diagnostic_t_df_5,1.9927062804277127,1.4508622993296738,11.695691435781438,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Seattle,heat_only_vs_reference,4.752488556586775,True,estimable,2447,587,1282,78,40,16,4,4,6.845839580621302,2.579896537218771e-16,delete_year_jackknife_diagnostic_t_df_5,0.7285855830859729,2.87959969099948,6.625377422174069,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Seattle,wind_only_vs_reference,4.046489673557676,True,estimable,2447,587,1282,78,40,16,4,4,6.845839580621302,1.1102230246251565e-15,delete_year_jackknife_diagnostic_t_df_5,0.2460971470242322,3.413876817615265,4.679102529500087,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Seattle,other_compound_vs_reference,8.078297581249194,True,estimable,2447,587,1282,78,40,16,4,4,6.845839580621302,4.440892098500626e-16,delete_year_jackknife_diagnostic_t_df_5,1.1976645827690473,4.999602759598135,11.156992402900253,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Seattle,episode_vs_wind_only,2.5267871939978805,True,estimable,2447,587,1282,78,40,16,4,4,6.845839580621302,6.661338147750939e-16,delete_year_jackknife_diagnostic_t_df_5,1.871020936895562,-2.28282524048109,7.336399628476851,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
calendar_only,Seattle,episode_vs_heat_only,1.8207883109687817,True,estimable,2447,587,1282,78,40,16,4,4,6.845839580621302,6.481646471160256e-16,delete_year_jackknife_diagnostic_t_df_5,1.9597063353846416,-3.2167971979523857,6.858373819889949,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
weather_adjusted,Atlanta,episode_vs_reference,2.431055013961971,True,estimable,3701,868,1284,288,99,27,15,15,231.8284657321161,2.0757603075249623e-15,delete_year_jackknife_diagnostic_t_df_5,0.3803483727404953,1.4533383957814232,3.4087716321425185,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
weather_adjusted,Atlanta,heat_only_vs_reference,0.0089366689377942,True,estimable,3701,868,1284,288,99,27,15,15,231.8284657321161,2.6818824938601438e-15,delete_year_jackknife_diagnostic_t_df_5,0.2562623901123703,-0.649806776241812,0.6676801141174005,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
weather_adjusted,Atlanta,wind_only_vs_reference,1.8571619100780707,True,estimable,3701,868,1284,288,99,27,15,15,231.8284657321161,1.1102230246251565e-15,delete_year_jackknife_diagnostic_t_df_5,0.2382712625433053,1.2446661306301186,2.4696576895260227,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
weather_adjusted,Atlanta,other_compound_vs_reference,1.2771039255977528,True,estimable,3701,868,1284,288,99,27,15,15,231.8284657321161,4.3708975174873705e-15,delete_year_jackknife_diagnostic_t_df_5,0.6767913047337839,-0.4626435088675138,3.01685136006302,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
weather_adjusted,Atlanta,episode_vs_wind_only,0.5738931038839001,True,estimable,3701,868,1284,288,99,27,15,15,231.8284657321161,2.1673877881817067e-15,delete_year_jackknife_diagnostic_t_df_5,0.2343020102991362,-0.028399387844132,1.1761855956119325,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
weather_adjusted,Atlanta,episode_vs_heat_only,2.422118345024177,True,estimable,3701,868,1284,288,99,27,15,15,231.8284657321161,3.4833247397614286e-15,delete_year_jackknife_diagnostic_t_df_5,0.2367363678187348,1.81356813807482,3.030668551973533,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
weather_adjusted,Chicago,episode_vs_reference,4.650276859354266,True,estimable,4644,1108,1284,108,33,14,15,15,152.87300305578498,3.982925100842749e-15,delete_year_jackknife_diagnostic_t_df_5,0.6407390108466877,3.0032047966881907,6.2973489220203405,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
weather_adjusted,Chicago,heat_only_vs_reference,0.4932268698943542,True,estimable,4644,1108,1284,108,33,14,15,15,152.87300305578498,1.3322676295501878e-15,delete_year_jackknife_diagnostic_t_df_5,0.4664917903011866,-0.7059284527273406,1.6923821925160492,6,0,,5000,5000,0,Weather is common to sites within a city-date; additional stations are not independent weather replicates.
