model,city,contrast,estimate_ppb,estimable,bootstrap_conditional_lower,bootstrap_conditional_upper,bootstrap_valid,bootstrap_failed,bootstrap_attempted,bootstrap_status,jackknife_se,jackknife_lower,jackknife_upper,jackknife_status,n_station_days,n_city_days,n_stations,n_strata,n_episode_station_days,n_episode_city_days,n_episodes,n_compound_city_days,n_years_observed,n_year_blocks,rank_at_pinv_tolerance,parameters,condition_number,weighted_rmse,total_weight,station_days_episode,city_days_episode,station_days_neither,city_days_neither,station_days_heat_only,city_days_heat_only,station_days_wind_only,city_days_wind_only,station_days_other_compound,city_days_other_compound
period_2019_2022,New York,other_compound_vs_reference,3.6653771050155872,True,2.570942305275133,4.599718841011347,5000,0,5000,conditional_diagnostic,0.6510935846626426,1.5933067321120356,5.7374474779191384,delete_year_jackknife_diagnostic_t_df_3,7442,856,9,1743,302,35,15,65,4,4,15,15,187.63725155309714,3.6677772007786342,856.0000000000002,302,35,4249,488,973,111,1660,192,258,30
period_2019_2022,New York,episode_vs_wind_only,0.1738453725759097,True,-3.0172074428519418,1.7477608971468124,5000,0,5000,conditional_diagnostic,1.1355639206030719,-3.440025830960818,3.7877165761126372,delete_year_jackknife_diagnostic_t_df_3,7442,856,9,1743,302,35,15,65,4,4,15,15,187.63725155309714,3.6677772007786342,856.0000000000002,302,35,4249,488,973,111,1660,192,258,30
period_2019_2022,New York,episode_vs_heat_only,3.146103087251606,True,0.046982457409541434,4.826029520297293,5000,0,5000,conditional_diagnostic,1.2103483547849745,-0.7057655625400505,6.997971737043263,delete_year_jackknife_diagnostic_t_df_3,7442,856,9,1743,302,35,15,65,4,4,15,15,187.63725155309714,3.6677772007786342,856.0000000000002,302,35,4249,488,973,111,1660,192,258,30
period_2019_2022,Philadelphia,episode_vs_reference,2.291604306496601,True,0.3278727763525028,3.1364402398080364,5000,0,5000,conditional_diagnostic,1.0362116522804894,-1.0060836377953688,5.589292250788571,delete_year_jackknife_diagnostic_t_df_3,3940,856,5,955,105,24,9,54,4,4,15,15,166.63314873399204,3.320024633466995,856.0,105,24,2201,478,552,121,942,203,140,30
period_2019_2022,Philadelphia,heat_only_vs_reference,0.8572035550781613,True,0.35546243027247537,1.244386101639736,5000,0,5000,conditional_diagnostic,0.2822736232167352,-0.041117094206983174,1.7555242043633057,delete_year_jackknife_diagnostic_t_df_3,3940,856,5,955,105,24,9,54,4,4,15,15,166.63314873399204,3.320024633466995,856.0,105,24,2201,478,552,121,942,203,140,30
period_2019_2022,Philadelphia,wind_only_vs_reference,1.8747840698348028,True,1.5829069826040378,2.238297316225457,5000,0,5000,conditional_diagnostic,0.16450630155660162,1.3512515982501085,2.398316541419497,delete_year_jackknife_diagnostic_t_df_3,3940,856,5,955,105,24,9,54,4,4,15,15,166.63314873399204,3.320024633466995,856.0,105,24,2201,478,552,121,942,203,140,30
period_2019_2022,Philadelphia,other_compound_vs_reference,1.6600921066195016,True,1.2611819116907628,2.1665356046753854,5000,0,5000,conditional_diagnostic,0.2029706840543788,1.014148803069737,2.306035410169266,delete_year_jackknife_diagnostic_t_df_3,3940,856,5,955,105,24,9,54,4,4,15,15,166.63314873399204,3.320024633466995,856.0,105,24,2201,478,552,121,942,203,140,30
period_2019_2022,Philadelphia,episode_vs_wind_only,0.4168202366617981,True,-1.9367448929047475,1.2256189390198795,5000,0,5000,conditional_diagnostic,1.0106864927254584,-2.799635257912486,3.633275731236082,delete_year_jackknife_diagnostic_t_df_3,3940,856,5,955,105,24,9,54,4,4,15,15,166.63314873399204,3.320024633466995,856.0,105,24,2201,478,552,121,942,203,140,30
period_2019_2022,Philadelphia,episode_vs_heat_only,1.4344007514184396,True,-0.4981610847761485,2.444915811462752,5000,0,5000,conditional_diagnostic,1.1893081509192194,-2.3505085793182285,5.219310082155108,delete_year_jackknife_diagnostic_t_df_3,3940,856,5,955,105,24,9,54,4,4,15,15,166.63314873399204,3.320024633466995,856.0,105,24,2201,478,552,121,942,203,140,30
period_2019_2022,Phoenix,episode_vs_reference,3.9628219892116214,True,2.950332676069487,6.153543647602268,4699,301,5000,conditional_diagnostic,1.8908795254723914,-2.0548005703646006,9.980444548787844,delete_year_jackknife_diagnostic_t_df_3,3949,856,6,924,48,10,5,27,4,4,15,15,331.2243436535848,2.930259119262279,856.0,48,10,2073,451,663,148,1089,230,76,17
