period,classification,city,regime,variable,n,mean,median,q25,q75,minimum,maximum,sd
2025,wind_duration_class,Houston,isolated_wind_only,relative_humidity_2m_mean,11,77.75378787878788,79.875,74.22916666666666,84.0,55.375,86.79166666666667,9.505489177046572
2025,wind_duration_class,Houston,isolated_wind_only,precipitation_sum,11,5.536363636363636,3.2,0.7,6.550000000000001,0.0,23.7,7.381906627325047
2025,wind_duration_class,Houston,isolated_wind_only,shortwave_radiation_sum,11,19.253781818181817,19.4328,16.3386,20.9466,13.8672,26.7948,3.879613652367509
2025,wind_duration_class,Houston,isolated_wind_only,wind_direction_10m_dominant,11,138.30610769442433,105.39991989449328,85.09385324477711,182.19406421068823,17.104335189958398,277.48212297125207,84.99803669936367
2025,wind_duration_class,Houston,isolated_wind_only,pure_wind_run_days,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2025,wind_duration_class,Houston,isolated_wind_only,low_wind_run_days,11,6.090909090909091,1.0,1.0,12.0,1.0,17.0,6.87683859712507
2025,wind_duration_class,Houston,not_wind_only,no2_ppb,137,7.025478534752636,6.368333300000001,4.5321495,9.294944375,1.9076262222222222,17.661666599999997,3.358519129237569
2025,wind_duration_class,Houston,not_wind_only,n_available_sites,137,9.510948905109489,10.0,9.0,10.0,8.0,10.0,0.5830546881973762
2025,wind_duration_class,Houston,not_wind_only,temperature_2m_max,137,30.24306569343066,30.7,28.3,32.5,15.6,35.0,3.1800803638670265
2025,wind_duration_class,Houston,not_wind_only,wind_speed_10m_mean,137,11.975790754257908,10.783333333333331,9.0875,13.7,4.375,27.9,4.475602307662266
2025,wind_duration_class,Houston,not_wind_only,relative_humidity_2m_mean,137,76.94981751824818,78.79166666666667,75.625,80.83333333333333,40.54166666666666,88.95833333333333,7.903683785984938
2025,wind_duration_class,Houston,not_wind_only,precipitation_sum,137,4.1065693430656935,0.9,0.0,3.9,0.0,61.1,8.910545672037433
2025,wind_duration_class,Houston,not_wind_only,shortwave_radiation_sum,137,20.25357372262774,20.5092,17.172,23.5692,5.8032,28.1592,4.608257781087282
2025,wind_duration_class,Houston,not_wind_only,wind_direction_10m_dominant,137,167.2511616447159,159.7939547855082,141.69659271290786,179.04999261682892,11.30887263066011,356.6995019662218,64.7543844785565
2025,wind_duration_class,Houston,not_wind_only,pure_wind_run_days,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,wind_duration_class,Houston,not_wind_only,low_wind_run_days,137,1.1824817518248176,0.0,0.0,0.0,0.0,17.0,3.9967247217569026
2025,wind_duration_class,Houston,persistent_wind_only,no2_ppb,66,11.105049512199374,11.061186683333334,8.059704972222223,13.43270835,5.7300129,19.1435393,3.4737571037387545
2025,wind_duration_class,Houston,persistent_wind_only,n_available_sites,66,9.636363636363637,10.0,9.0,10.0,7.0,10.0,0.6235472626924031
2025,wind_duration_class,Houston,persistent_wind_only,temperature_2m_max,66,31.221212121212126,31.5,30.35,32.2,26.4,33.4,1.3841426284349514
2025,wind_duration_class,Houston,persistent_wind_only,wind_speed_10m_mean,66,6.600631313131314,6.5458333333333325,5.834375,7.466666666666667,4.6375,8.104166666666666,0.9300558417731533
2025,wind_duration_class,Houston,persistent_wind_only,relative_humidity_2m_mean,66,78.74494949494948,80.4375,75.28125,83.15625,59.083333333333336,92.25,6.703900490929277
2025,wind_duration_class,Houston,persistent_wind_only,precipitation_sum,66,3.9409090909090914,0.65,0.0,3.7249999999999996,0.0,37.1,7.653455273428964
2025,wind_duration_class,Houston,persistent_wind_only,shortwave_radiation_sum,66,19.446709090909092,20.124000000000002,17.6202,21.7125,6.03,26.6652,3.7866371033991575
2025,wind_duration_class,Houston,persistent_wind_only,wind_direction_10m_dominant,66,130.51837160037533,124.12267035478934,71.94880883768424,172.5172105142226,17.66458504046793,358.57865419170497,77.36915054765858
2025,wind_duration_class,Houston,persistent_wind_only,pure_wind_run_days,66,5.242424242424242,5.0,3.0,9.0,2.0,9.0,2.5180004647192464
2025,wind_duration_class,Houston,persistent_wind_only,low_wind_run_days,66,7.833333333333333,7.5,4.0,9.0,2.0,17.0,4.728256576837837
2025,wind_duration_class,Los Angeles,isolated_wind_only,no2_ppb,12,11.376399352182538,11.877172607142857,9.874255946428573,13.265097633928573,5.8494047857142855,14.40968607142857,2.5180812444192444
2025,wind_duration_class,Los Angeles,isolated_wind_only,n_available_sites,12,6.916666666666667,7.0,7.0,7.0,6.0,7.0,0.2886751345948129
2025,wind_duration_class,Los Angeles,isolated_wind_only,temperature_2m_max,12,27.433333333333334,29.85,26.1,30.4,19.1,31.0,4.463657964522195
2025,wind_duration_class,Los Angeles,isolated_wind_only,wind_speed_10m_mean,12,5.8225694444444445,5.954166666666667,5.580208333333333,6.245833333333334,4.6875,6.379166666666666,0.5180804774382968
2025,wind_duration_class,Los Angeles,isolated_wind_only,relative_humidity_2m_mean,12,63.15972222222221,63.458333333333336,59.197916666666664,69.02083333333333,50.04166666666666,73.66666666666667,8.117466074544476
2025,wind_duration_class,Los Angeles,isolated_wind_only,precipitation_sum,12,0.024999999999999998,0.0,0.0,0.0,0.0,0.3,0.08660254037844385
2025,wind_duration_class,Los Angeles,isolated_wind_only,shortwave_radiation_sum,12,24.9057,26.5302,23.380200000000002,28.7451,13.4712,30.4776,5.375503080727337
2025,wind_duration_class,Los Angeles,isolated_wind_only,wind_direction_10m_dominant,12,209.28181492538832,206.9574652383533,203.8318679747653,214.08079595881844,197.32866051477487,227.6538583782804,8.269442336999518
2025,wind_duration_class,Los Angeles,isolated_wind_only,pure_wind_run_days,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2025,wind_duration_class,Los Angeles,isolated_wind_only,low_wind_run_days,12,2.0833333333333335,1.5,1.0,3.25,1.0,4.0,1.3113721705515065
2025,wind_duration_class,Los Angeles,not_wind_only,no2_ppb,155,8.924810975084487,8.106547571428573,6.489472928571429,11.015029785714287,3.554761785714286,26.778087142857146,3.5499803497498914
2025,wind_duration_class,Los Angeles,not_wind_only,n_available_sites,155,6.974193548387097,7.0,7.0,7.0,5.0,7.0,0.1956802021578779
2025,wind_duration_class,Los Angeles,not_wind_only,temperature_2m_max,155,26.611612903225808,26.6,23.6,29.15,16.3,37.4,4.632661500310141
2025,wind_duration_class,Los Angeles,not_wind_only,wind_speed_10m_mean,155,7.3922311827956975,7.274999999999999,6.739583333333334,7.84375,4.6875,13.9875,1.1598577084363837
2025,wind_duration_class,Los Angeles,not_wind_only,relative_humidity_2m_mean,155,64.33602150537634,66.375,59.520833333333336,70.22916666666666,33.208333333333336,80.45833333333333,8.488714652817938
2025,wind_duration_class,Los Angeles,not_wind_only,precipitation_sum,155,0.3754838709677419,0.0,0.0,0.0,0.0,41.2,3.3413066488263863
2025,wind_duration_class,Los Angeles,not_wind_only,shortwave_radiation_sum,155,26.02888258064516,27.504,24.577199999999998,29.156399999999998,7.851599999999999,31.5108,4.624500803261896
2025,wind_duration_class,Los Angeles,not_wind_only,wind_direction_10m_dominant,155,206.22797703456592,207.5797744447937,196.01398841351374,216.17458701255867,13.107043555870836,334.34177142642454,30.351452680675578
2025,wind_duration_class,Los Angeles,not_wind_only,pure_wind_run_days,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,wind_duration_class,Los Angeles,not_wind_only,low_wind_run_days,155,0.3419354838709677,0.0,0.0,0.0,0.0,9.0,1.2965424033184756
2025,wind_duration_class,Los Angeles,persistent_wind_only,no2_ppb,47,13.556808385511651,11.752678428571429,9.928901892857143,17.318148321428573,5.303869071428571,26.727579333333335,5.149275943347923
2025,wind_duration_class,Los Angeles,persistent_wind_only,n_available_sites,47,6.8936170212765955,7.0,7.0,7.0,5.0,7.0,0.3749807272259927
2025,wind_duration_class,Los Angeles,persistent_wind_only,temperature_2m_max,47,26.54893617021277,26.6,24.9,28.8,17.5,32.2,3.373546214453654
2025,wind_duration_class,Los Angeles,persistent_wind_only,wind_speed_10m_mean,47,5.44813829787234,5.504166666666666,4.852083333333333,6.1000000000000005,4.2875,6.404166666666666,0.6649251531733805
2025,wind_duration_class,Los Angeles,persistent_wind_only,relative_humidity_2m_mean,47,66.1436170212766,65.79166666666667,59.3125,73.33333333333334,47.54166666666666,82.79166666666667,8.424038996203606
2025,wind_duration_class,Los Angeles,persistent_wind_only,precipitation_sum,47,0.22340425531914898,0.0,0.0,0.0,0.0,8.8,1.2847284886491448
2025,wind_duration_class,Los Angeles,persistent_wind_only,shortwave_radiation_sum,47,19.775336170212764,18.8208,16.677,22.0914,9.6048,31.4388,4.572410017961964
2025,wind_duration_class,Los Angeles,persistent_wind_only,wind_direction_10m_dominant,47,211.74743907278113,208.15838362125996,197.73028986533544,227.60862581233437,13.411834900362765,344.98267038624687,47.530477559379634
2025,wind_duration_class,Los Angeles,persistent_wind_only,pure_wind_run_days,47,5.297872340425532,5.0,2.5,7.0,2.0,9.0,2.5273709799523445
2025,wind_duration_class,Los Angeles,persistent_wind_only,low_wind_run_days,47,6.191489361702128,6.0,4.0,9.0,2.0,9.0,2.5249907263914113
2025,wind_duration_class,New York,isolated_wind_only,no2_ppb,13,16.385384261904765,17.824095500000002,15.406471428571427,18.886904571428573,9.684644125,21.03630942857143,3.8159487296823937
2025,wind_duration_class,New York,isolated_wind_only,n_available_sites,13,7.230769230769231,7.0,7.0,8.0,6.0,8.0,0.7250110520819842
2025,wind_duration_class,New York,isolated_wind_only,temperature_2m_max,13,22.861538461538466,24.1,21.5,26.4,12.5,27.4,4.313648583573319
2025,wind_duration_class,New York,isolated_wind_only,wind_speed_10m_mean,13,6.938461538461539,6.616666666666667,6.329166666666667,7.866666666666667,5.758333333333333,8.033333333333333,0.8073862468720758
2025,wind_duration_class,New York,isolated_wind_only,relative_humidity_2m_mean,13,73.59294871794872,74.83333333333333,66.66666666666667,78.70833333333333,49.16666666666666,87.29166666666667,10.863954504628254
2025,wind_duration_class,New York,isolated_wind_only,precipitation_sum,13,1.4846153846153847,0.2,0.0,1.5,0.0,7.1000000000000005,2.334468588296615
2025,wind_duration_class,New York,isolated_wind_only,shortwave_radiation_sum,13,16.383046153846156,17.9676,12.4992,21.276,4.914,26.2584,6.069738761074674
2025,wind_duration_class,New York,isolated_wind_only,wind_direction_10m_dominant,13,171.3354497249532,160.71823977959076,127.38496480651526,227.50186717161264,12.541553306391387,334.58881118646235,100.59053438561912
2025,wind_duration_class,New York,isolated_wind_only,pure_wind_run_days,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2025,wind_duration_class,New York,isolated_wind_only,low_wind_run_days,13,1.3076923076923077,1.0,1.0,1.0,1.0,4.0,0.8548504142651104
2025,wind_duration_class,New York,not_wind_only,no2_ppb,171,12.415974123196879,11.714316714285715,9.315561214285715,15.204494080357144,3.8662365000000003,27.355683874999997,4.436151526356892
2025,wind_duration_class,New York,not_wind_only,n_available_sites,171,7.391812865497076,7.0,7.0,8.0,5.0,8.0,0.6171497006480485
2025,wind_duration_class,New York,not_wind_only,temperature_2m_max,171,22.919298245614034,22.9,18.5,28.1,5.1,36.6,6.597506799938308
2025,wind_duration_class,New York,not_wind_only,wind_speed_10m_mean,171,11.836330409356727,11.116666666666667,8.9625,13.933333333333334,4.3875,26.96666666666667,4.004751728878923
2025,wind_duration_class,New York,not_wind_only,relative_humidity_2m_mean,171,69.65521442495127,69.58333333333333,61.16666666666667,78.8125,42.16666666666666,92.54166666666669,11.134395167141555
2025,wind_duration_class,New York,not_wind_only,precipitation_sum,171,3.415204678362573,0.2,0.0,3.9499999999999997,0.0,38.4,6.610152827207311
2025,wind_duration_class,New York,not_wind_only,shortwave_radiation_sum,171,17.32454736842105,18.0792,12.5604,23.7708,1.2276,29.8224,7.626514551671732
2025,wind_duration_class,New York,not_wind_only,wind_direction_10m_dominant,171,186.5962814104301,205.77047496174944,92.12571382827561,268.94334874984725,5.695110839049583,351.4937659341677,98.61948206486414
2025,wind_duration_class,New York,not_wind_only,pure_wind_run_days,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,wind_duration_class,New York,not_wind_only,low_wind_run_days,171,0.26900584795321636,0.0,0.0,0.0,0.0,5.0,0.8865854226921994
2025,wind_duration_class,New York,persistent_wind_only,no2_ppb,30,15.567335772023814,15.294435839285715,12.540919267857143,17.927083285714286,7.485937625,22.537499999999998,3.821161761021594
2025,wind_duration_class,New York,persistent_wind_only,n_available_sites,30,7.533333333333333,8.0,7.0,8.0,6.0,8.0,0.571346463723366
2025,wind_duration_class,New York,persistent_wind_only,temperature_2m_max,30,24.279999999999998,25.0,22.8,26.8,14.4,28.3,3.4647386327259158
2025,wind_duration_class,New York,persistent_wind_only,wind_speed_10m_mean,30,6.848611111111112,6.85625,6.566666666666666,7.334375,4.870833333333334,8.041666666666666,0.8180226642230831
2025,wind_duration_class,New York,persistent_wind_only,relative_humidity_2m_mean,30,72.47222222222221,72.125,66.76041666666667,77.57291666666667,54.083333333333336,89.79166666666667,8.06077499688752
2025,wind_duration_class,New York,persistent_wind_only,precipitation_sum,30,1.2033333333333334,0.0,0.0,0.5499999999999999,0.0,12.5,2.935922968703525
2025,wind_duration_class,New York,persistent_wind_only,shortwave_radiation_sum,30,18.821759999999998,17.927999999999997,14.113800000000001,22.8276,8.19,30.276,5.6866990690376005
2025,wind_duration_class,New York,persistent_wind_only,wind_direction_10m_dominant,30,166.2593058715801,155.20198682230003,98.28108236011076,239.12631882996337,0.8318045592801674,356.5970308666871,99.20401127782193
2025,wind_duration_class,New York,persistent_wind_only,pure_wind_run_days,30,2.7333333333333334,2.0,2.0,3.75,2.0,4.0,0.8683449709106095
2025,wind_duration_class,New York,persistent_wind_only,low_wind_run_days,30,3.1333333333333333,3.0,2.0,4.0,2.0,5.0,1.0742546199601597
2025,wind_duration_class,Philadelphia,isolated_wind_only,no2_ppb,17,9.417192773529411,9.524189400000001,6.1524228,11.5303044,5.2550294,20.1639264,3.828938689464447
2025,wind_duration_class,Philadelphia,isolated_wind_only,n_available_sites,17,4.882352941176471,5.0,5.0,5.0,4.0,5.0,0.3321055820775357
2025,wind_duration_class,Philadelphia,isolated_wind_only,temperature_2m_max,17,26.841176470588238,27.4,25.3,29.2,21.2,30.7,2.9574183893070938
2025,wind_duration_class,Philadelphia,isolated_wind_only,wind_speed_10m_mean,17,6.424754901960784,6.7375,6.2125,7.075,3.95,7.708333333333333,0.9984041852251838
2025,wind_duration_class,Philadelphia,isolated_wind_only,relative_humidity_2m_mean,17,68.73529411764706,73.20833333333333,58.04166666666666,79.45833333333333,49.333333333333336,86.66666666666667,11.847042575682453
2025,wind_duration_class,Philadelphia,isolated_wind_only,precipitation_sum,17,2.8529411764705883,0.7000000000000001,0.0,6.8,0.0,10.2,3.88814185168488
2025,wind_duration_class,Philadelphia,isolated_wind_only,shortwave_radiation_sum,17,17.422305882352944,16.0308,14.0904,20.664,7.4052,30.2292,6.139749487608451
2025,wind_duration_class,Philadelphia,isolated_wind_only,wind_direction_10m_dominant,17,201.06115698276312,202.6566255890066,161.30972273464602,248.64666638657116,29.69569214649343,327.76124803938586,81.06581644245689
2025,wind_duration_class,Philadelphia,isolated_wind_only,pure_wind_run_days,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2025,wind_duration_class,Philadelphia,isolated_wind_only,low_wind_run_days,17,1.3529411764705883,1.0,1.0,1.0,1.0,4.0,0.8617697249402124
2025,wind_duration_class,Philadelphia,not_wind_only,no2_ppb,167,8.453548312574853,8.46978625,6.533922125,10.4570294,1.9211542499999998,16.0060928,2.72636422902568
2025,wind_duration_class,Philadelphia,not_wind_only,n_available_sites,167,4.724550898203593,5.0,4.0,5.0,4.0,5.0,0.44808388116784714
2025,wind_duration_class,Philadelphia,not_wind_only,temperature_2m_max,167,24.61017964071856,24.9,20.2,30.1,6.4,38.8,6.704787309012946
2025,wind_duration_class,Philadelphia,not_wind_only,wind_speed_10m_mean,167,11.71317365269461,10.904166666666669,9.016666666666666,13.618750000000002,4.1625000000000005,25.058333333333334,3.9243103263206427
2025,wind_duration_class,Philadelphia,not_wind_only,relative_humidity_2m_mean,167,65.5998003992016,64.20833333333333,55.04166666666667,77.0,33.25,90.66666666666669,13.482212671795505
2025,wind_duration_class,Philadelphia,not_wind_only,precipitation_sum,167,3.418562874251497,0.2,0.0,2.85,0.0,55.7,7.375371117919905
2025,wind_duration_class,Philadelphia,not_wind_only,shortwave_radiation_sum,167,17.426306586826346,18.4716,11.2698,24.1056,1.422,30.1644,7.724306611990534
2025,wind_duration_class,Philadelphia,not_wind_only,wind_direction_10m_dominant,167,190.26803423684188,209.16426495082771,84.10769048408139,275.923190275564,3.152596551361217,354.0581551918467,101.09408749744453
2025,wind_duration_class,Philadelphia,not_wind_only,pure_wind_run_days,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,wind_duration_class,Philadelphia,not_wind_only,low_wind_run_days,167,0.31137724550898205,0.0,0.0,0.0,0.0,6.0,1.0916120036290669
2025,wind_duration_class,Philadelphia,persistent_wind_only,no2_ppb,30,9.38862751,9.471317775,7.3304931875,11.4106834,4.0626022,13.2415696,2.3223777118105
2025,wind_duration_class,Philadelphia,persistent_wind_only,n_available_sites,30,4.633333333333334,5.0,4.0,5.0,4.0,5.0,0.490132517853561
2025,wind_duration_class,Philadelphia,persistent_wind_only,temperature_2m_max,30,26.623333333333335,27.299999999999997,25.675,29.15,15.6,30.8,3.682829059983299
2025,wind_duration_class,Philadelphia,persistent_wind_only,wind_speed_10m_mean,30,6.255138888888891,6.447916666666667,5.530208333333333,6.863541666666666,4.2125,7.8125,0.8801495182576334
2025,wind_duration_class,Philadelphia,persistent_wind_only,relative_humidity_2m_mean,30,67.72916666666667,67.02083333333334,62.708333333333336,70.84375,54.79166666666666,86.29166666666667,8.887458540030794
2025,wind_duration_class,Philadelphia,persistent_wind_only,precipitation_sum,30,0.7799999999999999,0.0,0.0,0.17500000000000002,0.0,10.6,2.1630757156706593
2025,wind_duration_class,Philadelphia,persistent_wind_only,shortwave_radiation_sum,30,17.86344,17.391599999999997,13.4604,19.4868,8.6472,27.63,5.615380384916977
2025,wind_duration_class,Philadelphia,persistent_wind_only,wind_direction_10m_dominant,30,187.8278547508456,203.1027378224228,94.98870638347712,252.52715530383662,10.474317044933642,359.4403951350924,101.44913784094784
2025,wind_duration_class,Philadelphia,persistent_wind_only,pure_wind_run_days,30,3.0,3.0,2.0,4.0,2.0,4.0,0.909717652294684
2025,wind_duration_class,Philadelphia,persistent_wind_only,low_wind_run_days,30,3.3,3.5,2.0,4.0,2.0,6.0,1.290549201456229
2025,wind_duration_class,Phoenix,isolated_wind_only,no2_ppb,14,13.555865307142856,13.762499899999998,10.44290915,15.8806796875,7.161666599999999,23.413571400000002,4.4393347349937144
2025,wind_duration_class,Phoenix,isolated_wind_only,n_available_sites,14,4.571428571428571,5.0,4.0,5.0,4.0,5.0,0.5135525910130954
2025,wind_duration_class,Phoenix,isolated_wind_only,temperature_2m_max,14,37.892857142857146,38.95,37.824999999999996,40.375,26.7,41.5,4.033792696270288
2025,wind_duration_class,Phoenix,isolated_wind_only,wind_speed_10m_mean,14,5.952678571428571,6.039583333333333,5.73125,6.210416666666666,4.995833333333334,6.6375,0.4339388248284874
2025,wind_duration_class,Phoenix,isolated_wind_only,relative_humidity_2m_mean,14,26.27380952380952,24.895833333333336,16.75,32.416666666666664,9.25,46.54166666666666,12.908638057825328
2025,wind_duration_class,Phoenix,isolated_wind_only,precipitation_sum,14,0.1285714285714286,0.0,0.0,0.0,0.0,1.7000000000000002,0.4530725386455521
2025,wind_duration_class,Phoenix,isolated_wind_only,shortwave_radiation_sum,14,25.660542857142854,26.8974,21.9312,29.9925,17.136,31.4784,4.778746087499441
2025,wind_duration_class,Phoenix,isolated_wind_only,wind_direction_10m_dominant,14,221.98021351498258,243.3513923939442,202.26604606819296,262.92692012783647,5.001769858504251,337.8056210965523,80.03270788497727
2025,wind_duration_class,Phoenix,isolated_wind_only,pure_wind_run_days,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2025,wind_duration_class,Phoenix,isolated_wind_only,low_wind_run_days,14,1.0714285714285714,1.0,1.0,1.0,1.0,2.0,0.26726124191242434
2025,wind_duration_class,Phoenix,not_wind_only,no2_ppb,142,12.105737884037557,11.1434167,9.2186457875,14.871875000000001,4.883333333333334,28.2085712,4.191564308797514
2025,wind_duration_class,Phoenix,not_wind_only,n_available_sites,142,4.514084507042254,5.0,4.0,5.0,3.0,5.0,0.7119637760025619
2025,wind_duration_class,Phoenix,not_wind_only,temperature_2m_max,142,38.09718309859154,39.55,34.2,42.6,18.5,47.7,6.295387748376374
2025,wind_duration_class,Phoenix,not_wind_only,wind_speed_10m_mean,142,9.293515258215963,8.79375,7.559375,10.734375,4.558333333333334,18.27083333333333,2.368884256215969
2025,wind_duration_class,Phoenix,not_wind_only,relative_humidity_2m_mean,142,24.058685446009388,19.39583333333333,14.0,29.39583333333333,8.958333333333334,78.375,13.630852567580247
2025,wind_duration_class,Phoenix,not_wind_only,precipitation_sum,142,0.6077464788732394,0.0,0.0,0.1,0.0,22.8,2.474983313753107
2025,wind_duration_class,Phoenix,not_wind_only,shortwave_radiation_sum,142,26.58676056338028,28.0278,23.819399999999998,30.082500000000003,9.9468,32.31,4.802259205521427
2025,wind_duration_class,Phoenix,not_wind_only,wind_direction_10m_dominant,142,210.95644075333328,237.08743797003342,192.1401138260232,254.09461869993237,2.182179313507958,359.6379116780841,74.2918657904095
2025,wind_duration_class,Phoenix,not_wind_only,pure_wind_run_days,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,wind_duration_class,Phoenix,not_wind_only,low_wind_run_days,142,0.056338028169014086,0.0,0.0,0.0,0.0,2.0,0.3099908003055873
2025,wind_duration_class,Phoenix,persistent_wind_only,no2_ppb,58,18.196219431034482,18.55208325,14.450937437499999,22.615208450000004,8.304166599999999,27.323333400000003,5.384345806091913
2025,wind_duration_class,Phoenix,persistent_wind_only,n_available_sites,58,4.724137931034483,5.0,4.0,5.0,4.0,5.0,0.45085118127692886
2025,wind_duration_class,Phoenix,persistent_wind_only,temperature_2m_max,58,32.65,32.900000000000006,30.125,35.875,23.0,40.2,4.2552444422333595
2025,wind_duration_class,Phoenix,persistent_wind_only,wind_speed_10m_mean,58,5.593103448275863,5.802083333333334,5.155208333333333,6.13125,3.4125,6.691666666666666,0.7867524267033267
2025,wind_duration_class,Phoenix,persistent_wind_only,relative_humidity_2m_mean,58,35.96479885057472,34.75,20.833333333333332,47.62499999999999,12.791666666666666,81.54166666666667,17.350228990173605
2025,wind_duration_class,Phoenix,persistent_wind_only,precipitation_sum,58,0.4396551724137931,0.0,0.0,0.0,0.0,10.5,1.5909767115051445
2025,wind_duration_class,Phoenix,persistent_wind_only,shortwave_radiation_sum,58,22.503724137931034,21.1356,18.737099999999998,27.396,11.124,31.23,5.007845427358898
2025,wind_duration_class,Phoenix,persistent_wind_only,wind_direction_10m_dominant,58,152.31599872879,107.09192015226043,64.5850306247479,240.83749450149833,0.3940390598276525,355.5461260995765,104.73663657629471
2025,wind_duration_class,Phoenix,persistent_wind_only,pure_wind_run_days,58,4.586206896551724,5.0,3.0,6.0,2.0,7.0,1.6333635810871316
2025,wind_duration_class,Phoenix,persistent_wind_only,low_wind_run_days,58,4.586206896551724,5.0,3.0,6.0,2.0,7.0,1.6333635810871316
2025,wind_duration_class,San Diego,isolated_wind_only,no2_ppb,11,6.89928351969697,7.30530325,5.249134000000001,8.580616899999999,3.2430737499999998,11.28955625,2.3791066871665993
2025,wind_duration_class,San Diego,isolated_wind_only,n_available_sites,11,3.8181818181818183,4.0,3.5,4.0,3.0,5.0,0.6030226891555273
2025,wind_duration_class,San Diego,isolated_wind_only,temperature_2m_max,11,26.7,27.3,25.95,28.25,20.9,29.3,2.510378457523885
2025,wind_duration_class,San Diego,isolated_wind_only,wind_speed_10m_mean,11,6.048863636363637,6.466666666666666,5.793750000000001,6.535416666666666,4.108333333333333,6.595833333333334,0.7546409441220737
2025,wind_duration_class,San Diego,isolated_wind_only,relative_humidity_2m_mean,11,71.18560606060606,69.25,64.39583333333334,77.4375,61.875,82.5,7.826600910879627
2025,wind_duration_class,San Diego,isolated_wind_only,precipitation_sum,11,1.4272727272727272,0.0,0.0,0.0,0.0,15.0,4.506460009606411
2025,wind_duration_class,San Diego,isolated_wind_only,shortwave_radiation_sum,11,23.19250909090909,23.22,21.6288,28.409399999999998,4.4244,31.0392,7.58099506522126
2025,wind_duration_class,San Diego,isolated_wind_only,wind_direction_10m_dominant,11,276.0629165055094,279.9405681318714,262.5628284518824,285.40318347728305,221.9674700206853,348.28002758433007,32.03266484677467
2025,wind_duration_class,San Diego,isolated_wind_only,pure_wind_run_days,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2025,wind_duration_class,San Diego,isolated_wind_only,low_wind_run_days,11,1.1818181818181819,1.0,1.0,1.0,1.0,2.0,0.40451991747794525
2025,wind_duration_class,San Diego,not_wind_only,no2_ppb,158,5.253575366139241,4.485685875,3.5046807500000003,6.1020731875,2.35876625,21.0363204,2.793816531039696
2025,wind_duration_class,San Diego,not_wind_only,n_available_sites,158,4.006329113924051,4.0,4.0,4.0,3.0,5.0,0.49836465613500336
2025,wind_duration_class,San Diego,not_wind_only,temperature_2m_max,158,24.924050632911392,25.25,22.0,27.75,15.7,33.2,3.977587374560205
2025,wind_duration_class,San Diego,not_wind_only,wind_speed_10m_mean,158,8.181276371308018,7.647916666666667,7.01875,8.594791666666667,4.579166666666667,19.0625,2.0805893153311437
2025,wind_duration_class,San Diego,not_wind_only,relative_humidity_2m_mean,158,70.20094936708861,71.4375,66.8125,75.27083333333334,34.041666666666664,84.625,7.51120818412373
2025,wind_duration_class,San Diego,not_wind_only,precipitation_sum,158,0.35822784810126584,0.0,0.0,0.1,0.0,6.300000000000001,1.1013145121902939
2025,wind_duration_class,San Diego,not_wind_only,shortwave_radiation_sum,158,24.610511392405062,26.267400000000002,21.0204,28.836,6.048,32.0796,5.386282320669662
2025,wind_duration_class,San Diego,not_wind_only,wind_direction_10m_dominant,158,270.80813014765135,277.73968838969586,253.50782156210178,291.443488085949,30.80193677723364,331.3043173940649,34.93119357442923
2025,wind_duration_class,San Diego,not_wind_only,pure_wind_run_days,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,wind_duration_class,San Diego,not_wind_only,low_wind_run_days,158,0.25949367088607594,0.0,0.0,0.0,0.0,6.0,0.9851145605521809
2025,wind_duration_class,San Diego,persistent_wind_only,no2_ppb,45,6.421231413333333,5.6010279999999995,4.4888365,6.62738625,3.1052355,15.789523800000001,2.859303108938904
2025,wind_duration_class,San Diego,persistent_wind_only,n_available_sites,45,4.288888888888889,4.0,4.0,5.0,3.0,5.0,0.5055250296034367
2025,wind_duration_class,San Diego,persistent_wind_only,temperature_2m_max,45,25.86444444444444,25.7,24.3,27.9,19.4,29.6,2.3972669623737963
2025,wind_duration_class,San Diego,persistent_wind_only,wind_speed_10m_mean,45,5.792222222222223,5.770833333333333,5.379166666666666,6.229166666666667,4.658333333333333,6.575,0.5640569082167781
2025,wind_duration_class,San Diego,persistent_wind_only,relative_humidity_2m_mean,45,67.67129629629629,69.66666666666667,63.583333333333336,73.25,41.958333333333336,80.66666666666667,8.093793130136548
2025,wind_duration_class,San Diego,persistent_wind_only,precipitation_sum,45,0.0022222222222222222,0.0,0.0,0.0,0.0,0.1,0.014907119849998596
2025,wind_duration_class,San Diego,persistent_wind_only,shortwave_radiation_sum,45,25.324559999999998,26.4492,20.4336,29.7324,17.1144,31.7916,4.888124766596919
2025,wind_duration_class,San Diego,persistent_wind_only,wind_direction_10m_dominant,45,259.30920316774274,266.09780945405055,250.9002154912007,280.0763148690492,7.067672219149596,313.9085434161486,43.611405784606994
