city,station_id,date,stratum,regime,episode_id,weight,pure_wind_run_days,persistent_wind_only
Houston,48-201-0416,2022-08-10,48-201-0416|2022|8|2,episode,houston_2022-08-10,0.1111111111111111,0,False
Houston,48-201-0417,2022-08-10,48-201-0417|2022|8|2,episode,houston_2022-08-10,0.1111111111111111,0,False
Houston,48-201-1034,2022-08-10,48-201-1034|2022|8|2,episode,houston_2022-08-10,0.1111111111111111,0,False
Houston,48-201-1035,2022-08-10,48-201-1035|2022|8|2,episode,houston_2022-08-10,0.1111111111111111,0,False
Houston,48-201-1052,2022-08-10,48-201-1052|2022|8|2,episode,houston_2022-08-10,0.1111111111111111,0,False
Houston,48-201-1066,2022-08-10,48-201-1066|2022|8|2,episode,houston_2022-08-10,0.1111111111111111,0,False
Houston,48-201-0024,2022-08-11,48-201-0024|2022|8|3,episode,houston_2022-08-10,0.1111111111111111,0,False
Houston,48-201-0026,2022-08-11,48-201-0026|2022|8|3,episode,houston_2022-08-10,0.1111111111111111,0,False
Houston,48-201-0055,2022-08-11,48-201-0055|2022|8|3,episode,houston_2022-08-10,0.1111111111111111,0,False
Houston,48-201-0416,2022-08-11,48-201-0416|2022|8|3,episode,houston_2022-08-10,0.1111111111111111,0,False
Houston,48-201-0417,2022-08-11,48-201-0417|2022|8|3,episode,houston_2022-08-10,0.1111111111111111,0,False
Houston,48-201-1034,2022-08-11,48-201-1034|2022|8|3,episode,houston_2022-08-10,0.1111111111111111,0,False
Houston,48-201-1035,2022-08-11,48-201-1035|2022|8|3,episode,houston_2022-08-10,0.1111111111111111,0,False
Houston,48-201-1052,2022-08-11,48-201-1052|2022|8|3,episode,houston_2022-08-10,0.1111111111111111,0,False
Houston,48-201-1066,2022-08-11,48-201-1066|2022|8|3,episode,houston_2022-08-10,0.1111111111111111,0,False
Houston,48-201-0024,2022-08-24,48-201-0024|2022|8|2,wind_only,,0.125,3,True
Houston,48-201-0026,2022-08-24,48-201-0026|2022|8|2,wind_only,,0.125,3,True
Houston,48-201-0055,2022-08-24,48-201-0055|2022|8|2,wind_only,,0.125,3,True
Houston,48-201-0416,2022-08-24,48-201-0416|2022|8|2,wind_only,,0.125,3,True
Houston,48-201-0417,2022-08-24,48-201-0417|2022|8|2,wind_only,,0.125,3,True
Houston,48-201-1034,2022-08-24,48-201-1034|2022|8|2,wind_only,,0.125,3,True
Houston,48-201-1052,2022-08-24,48-201-1052|2022|8|2,wind_only,,0.125,3,True
Houston,48-201-1066,2022-08-24,48-201-1066|2022|8|2,wind_only,,0.125,3,True
Houston,48-201-0024,2022-08-25,48-201-0024|2022|8|3,wind_only,,0.1111111111111111,3,True
Houston,48-201-0026,2022-08-25,48-201-0026|2022|8|3,wind_only,,0.1111111111111111,3,True
Houston,48-201-0055,2022-08-25,48-201-0055|2022|8|3,wind_only,,0.1111111111111111,3,True
Houston,48-201-0416,2022-08-25,48-201-0416|2022|8|3,wind_only,,0.1111111111111111,3,True
Houston,48-201-0417,2022-08-25,48-201-0417|2022|8|3,wind_only,,0.1111111111111111,3,True
Houston,48-201-1034,2022-08-25,48-201-1034|2022|8|3,wind_only,,0.1111111111111111,3,True
Houston,48-201-1035,2022-08-25,48-201-1035|2022|8|3,wind_only,,0.1111111111111111,3,True
Houston,48-201-1052,2022-08-25,48-201-1052|2022|8|3,wind_only,,0.1111111111111111,3,True
Houston,48-201-1066,2022-08-25,48-201-1066|2022|8|3,wind_only,,0.1111111111111111,3,True
Houston,48-201-0024,2022-08-31,48-201-0024|2022|8|2,wind_only,,0.14285714285714285,15,True
Houston,48-201-0026,2022-08-31,48-201-0026|2022|8|2,wind_only,,0.14285714285714285,15,True
Houston,48-201-0416,2022-08-31,48-201-0416|2022|8|2,wind_only,,0.14285714285714285,15,True
Houston,48-201-0417,2022-08-31,48-201-0417|2022|8|2,wind_only,,0.14285714285714285,15,True
Houston,48-201-1034,2022-08-31,48-201-1034|2022|8|2,wind_only,,0.14285714285714285,15,True
Houston,48-201-1035,2022-08-31,48-201-1035|2022|8|2,wind_only,,0.14285714285714285,15,True
Houston,48-201-1066,2022-08-31,48-201-1066|2022|8|2,wind_only,,0.14285714285714285,15,True
Houston,48-201-0024,2022-09-01,48-201-0024|2022|9|3,wind_only,,0.125,15,True
Houston,48-201-0026,2022-09-01,48-201-0026|2022|9|3,wind_only,,0.125,15,True
Houston,48-201-0047,2022-09-01,48-201-0047|2022|9|3,wind_only,,0.125,15,True
Houston,48-201-0055,2022-09-01,48-201-0055|2022|9|3,wind_only,,0.125,15,True
Houston,48-201-0417,2022-09-01,48-201-0417|2022|9|3,wind_only,,0.125,15,True
Houston,48-201-1034,2022-09-01,48-201-1034|2022|9|3,wind_only,,0.125,15,True
Houston,48-201-1052,2022-09-01,48-201-1052|2022|9|3,wind_only,,0.125,15,True
Houston,48-201-1066,2022-09-01,48-201-1066|2022|9|3,wind_only,,0.125,15,True
Houston,48-201-0024,2022-09-02,48-201-0024|2022|9|4,wind_only,,0.14285714285714285,15,True
Houston,48-201-0026,2022-09-02,48-201-0026|2022|9|4,wind_only,,0.14285714285714285,15,True
Houston,48-201-0055,2022-09-02,48-201-0055|2022|9|4,wind_only,,0.14285714285714285,15,True
Houston,48-201-0417,2022-09-02,48-201-0417|2022|9|4,wind_only,,0.14285714285714285,15,True
Houston,48-201-1034,2022-09-02,48-201-1034|2022|9|4,wind_only,,0.14285714285714285,15,True
Houston,48-201-1052,2022-09-02,48-201-1052|2022|9|4,wind_only,,0.14285714285714285,15,True
Houston,48-201-1066,2022-09-02,48-201-1066|2022|9|4,wind_only,,0.14285714285714285,15,True
Houston,48-201-0024,2022-09-08,48-201-0024|2022|9|3,wind_only,,0.1111111111111111,15,True
Houston,48-201-0026,2022-09-08,48-201-0026|2022|9|3,wind_only,,0.1111111111111111,15,True
Houston,48-201-0047,2022-09-08,48-201-0047|2022|9|3,wind_only,,0.1111111111111111,15,True
Houston,48-201-0055,2022-09-08,48-201-0055|2022|9|3,wind_only,,0.1111111111111111,15,True
Houston,48-201-0416,2022-09-08,48-201-0416|2022|9|3,wind_only,,0.1111111111111111,15,True
Houston,48-201-0417,2022-09-08,48-201-0417|2022|9|3,wind_only,,0.1111111111111111,15,True
Houston,48-201-1034,2022-09-08,48-201-1034|2022|9|3,wind_only,,0.1111111111111111,15,True
Houston,48-201-1052,2022-09-08,48-201-1052|2022|9|3,wind_only,,0.1111111111111111,15,True
Houston,48-201-1066,2022-09-08,48-201-1066|2022|9|3,wind_only,,0.1111111111111111,15,True
Houston,48-201-0024,2022-09-09,48-201-0024|2022|9|4,wind_only,,0.1111111111111111,15,True
Houston,48-201-0026,2022-09-09,48-201-0026|2022|9|4,wind_only,,0.1111111111111111,15,True
Houston,48-201-0047,2022-09-09,48-201-0047|2022|9|4,wind_only,,0.1111111111111111,15,True
Houston,48-201-0055,2022-09-09,48-201-0055|2022|9|4,wind_only,,0.1111111111111111,15,True
Houston,48-201-0416,2022-09-09,48-201-0416|2022|9|4,wind_only,,0.1111111111111111,15,True
Houston,48-201-0417,2022-09-09,48-201-0417|2022|9|4,wind_only,,0.1111111111111111,15,True
Houston,48-201-1034,2022-09-09,48-201-1034|2022|9|4,wind_only,,0.1111111111111111,15,True
Houston,48-201-1052,2022-09-09,48-201-1052|2022|9|4,wind_only,,0.1111111111111111,15,True
Houston,48-201-1066,2022-09-09,48-201-1066|2022|9|4,wind_only,,0.1111111111111111,15,True
Houston,48-201-0024,2022-09-16,48-201-0024|2022|9|4,wind_only,,0.125,1,False
Houston,48-201-0026,2022-09-16,48-201-0026|2022|9|4,wind_only,,0.125,1,False
Houston,48-201-0055,2022-09-16,48-201-0055|2022|9|4,wind_only,,0.125,1,False
Houston,48-201-0416,2022-09-16,48-201-0416|2022|9|4,wind_only,,0.125,1,False
Houston,48-201-0417,2022-09-16,48-201-0417|2022|9|4,wind_only,,0.125,1,False
Houston,48-201-1034,2022-09-16,48-201-1034|2022|9|4,wind_only,,0.125,1,False
Houston,48-201-1052,2022-09-16,48-201-1052|2022|9|4,wind_only,,0.125,1,False
Houston,48-201-1066,2022-09-16,48-201-1066|2022|9|4,wind_only,,0.125,1,False
Houston,48-201-0024,2022-09-22,48-201-0024|2022|9|3,episode,houston_2022-09-22,0.1111111111111111,0,False
Houston,48-201-0026,2022-09-22,48-201-0026|2022|9|3,episode,houston_2022-09-22,0.1111111111111111,0,False
Houston,48-201-0047,2022-09-22,48-201-0047|2022|9|3,episode,houston_2022-09-22,0.1111111111111111,0,False
Houston,48-201-0055,2022-09-22,48-201-0055|2022|9|3,episode,houston_2022-09-22,0.1111111111111111,0,False
Houston,48-201-0416,2022-09-22,48-201-0416|2022|9|3,episode,houston_2022-09-22,0.1111111111111111,0,False
Houston,48-201-0417,2022-09-22,48-201-0417|2022|9|3,episode,houston_2022-09-22,0.1111111111111111,0,False
Houston,48-201-1034,2022-09-22,48-201-1034|2022|9|3,episode,houston_2022-09-22,0.1111111111111111,0,False
Houston,48-201-1052,2022-09-22,48-201-1052|2022|9|3,episode,houston_2022-09-22,0.1111111111111111,0,False
Houston,48-201-1066,2022-09-22,48-201-1066|2022|9|3,episode,houston_2022-09-22,0.1111111111111111,0,False
Houston,48-201-0024,2022-09-23,48-201-0024|2022|9|4,episode,houston_2022-09-22,0.1111111111111111,0,False
Houston,48-201-0026,2022-09-23,48-201-0026|2022|9|4,episode,houston_2022-09-22,0.1111111111111111,0,False
Houston,48-201-0047,2022-09-23,48-201-0047|2022|9|4,episode,houston_2022-09-22,0.1111111111111111,0,False
Houston,48-201-0055,2022-09-23,48-201-0055|2022|9|4,episode,houston_2022-09-22,0.1111111111111111,0,False
Houston,48-201-0416,2022-09-23,48-201-0416|2022|9|4,episode,houston_2022-09-22,0.1111111111111111,0,False
Houston,48-201-0417,2022-09-23,48-201-0417|2022|9|4,episode,houston_2022-09-22,0.1111111111111111,0,False
Houston,48-201-1034,2022-09-23,48-201-1034|2022|9|4,episode,houston_2022-09-22,0.1111111111111111,0,False
Houston,48-201-1052,2022-09-23,48-201-1052|2022|9|4,episode,houston_2022-09-22,0.1111111111111111,0,False
Houston,48-201-1066,2022-09-23,48-201-1066|2022|9|4,episode,houston_2022-09-22,0.1111111111111111,0,False
Houston,48-201-0024,2023-09-01,48-201-0024|2023|9|4,episode,houston_2023-08-31,0.14285714285714285,0,False
Houston,48-201-0026,2023-09-01,48-201-0026|2023|9|4,episode,houston_2023-08-31,0.14285714285714285,0,False
Houston,48-201-0416,2023-09-01,48-201-0416|2023|9|4,episode,houston_2023-08-31,0.14285714285714285,0,False
Houston,48-201-0417,2023-09-01,48-201-0417|2023|9|4,episode,houston_2023-08-31,0.14285714285714285,0,False
Houston,48-201-1034,2023-09-01,48-201-1034|2023|9|4,episode,houston_2023-08-31,0.14285714285714285,0,False
Houston,48-201-1052,2023-09-01,48-201-1052|2023|9|4,episode,houston_2023-08-31,0.14285714285714285,0,False
Houston,48-201-1066,2023-09-01,48-201-1066|2023|9|4,episode,houston_2023-08-31,0.14285714285714285,0,False
Houston,48-201-0024,2023-09-02,48-201-0024|2023|9|5,episode,houston_2023-08-31,0.125,0,False
Houston,48-201-0026,2023-09-02,48-201-0026|2023|9|5,episode,houston_2023-08-31,0.125,0,False
Houston,48-201-0055,2023-09-02,48-201-0055|2023|9|5,episode,houston_2023-08-31,0.125,0,False
Houston,48-201-0416,2023-09-02,48-201-0416|2023|9|5,episode,houston_2023-08-31,0.125,0,False
Houston,48-201-0417,2023-09-02,48-201-0417|2023|9|5,episode,houston_2023-08-31,0.125,0,False
Houston,48-201-1034,2023-09-02,48-201-1034|2023|9|5,episode,houston_2023-08-31,0.125,0,False
Houston,48-201-1052,2023-09-02,48-201-1052|2023|9|5,episode,houston_2023-08-31,0.125,0,False
Houston,48-201-1066,2023-09-02,48-201-1066|2023|9|5,episode,houston_2023-08-31,0.125,0,False
Houston,48-201-0024,2023-09-11,48-201-0024|2023|9|0,episode,houston_2023-09-11,0.14285714285714285,0,False
Houston,48-201-0026,2023-09-11,48-201-0026|2023|9|0,episode,houston_2023-09-11,0.14285714285714285,0,False
Houston,48-201-0055,2023-09-11,48-201-0055|2023|9|0,episode,houston_2023-09-11,0.14285714285714285,0,False
Houston,48-201-0416,2023-09-11,48-201-0416|2023|9|0,episode,houston_2023-09-11,0.14285714285714285,0,False
Houston,48-201-0417,2023-09-11,48-201-0417|2023|9|0,episode,houston_2023-09-11,0.14285714285714285,0,False
Houston,48-201-1034,2023-09-11,48-201-1034|2023|9|0,episode,houston_2023-09-11,0.14285714285714285,0,False
Houston,48-201-1066,2023-09-11,48-201-1066|2023|9|0,episode,houston_2023-09-11,0.14285714285714285,0,False
Houston,48-201-0024,2023-09-12,48-201-0024|2023|9|1,episode,houston_2023-09-11,0.125,0,False
Houston,48-201-0026,2023-09-12,48-201-0026|2023|9|1,episode,houston_2023-09-11,0.125,0,False
Houston,48-201-0055,2023-09-12,48-201-0055|2023|9|1,episode,houston_2023-09-11,0.125,0,False
Houston,48-201-0416,2023-09-12,48-201-0416|2023|9|1,episode,houston_2023-09-11,0.125,0,False
Houston,48-201-0417,2023-09-12,48-201-0417|2023|9|1,episode,houston_2023-09-11,0.125,0,False
Houston,48-201-1034,2023-09-12,48-201-1034|2023|9|1,episode,houston_2023-09-11,0.125,0,False
Houston,48-201-1052,2023-09-12,48-201-1052|2023|9|1,episode,houston_2023-09-11,0.125,0,False
Houston,48-201-1066,2023-09-12,48-201-1066|2023|9|1,episode,houston_2023-09-11,0.125,0,False
Houston,48-201-0024,2023-09-15,48-201-0024|2023|9|4,wind_only,,0.14285714285714285,5,True
Houston,48-201-0026,2023-09-15,48-201-0026|2023|9|4,wind_only,,0.14285714285714285,5,True
Houston,48-201-0416,2023-09-15,48-201-0416|2023|9|4,wind_only,,0.14285714285714285,5,True
Houston,48-201-0417,2023-09-15,48-201-0417|2023|9|4,wind_only,,0.14285714285714285,5,True
Houston,48-201-1034,2023-09-15,48-201-1034|2023|9|4,wind_only,,0.14285714285714285,5,True
Houston,48-201-1052,2023-09-15,48-201-1052|2023|9|4,wind_only,,0.14285714285714285,5,True
Houston,48-201-1066,2023-09-15,48-201-1066|2023|9|4,wind_only,,0.14285714285714285,5,True
Houston,48-201-0024,2023-09-16,48-201-0024|2023|9|5,wind_only,,0.125,5,True
Houston,48-201-0026,2023-09-16,48-201-0026|2023|9|5,wind_only,,0.125,5,True
Houston,48-201-0055,2023-09-16,48-201-0055|2023|9|5,wind_only,,0.125,5,True
Houston,48-201-0416,2023-09-16,48-201-0416|2023|9|5,wind_only,,0.125,5,True
Houston,48-201-0417,2023-09-16,48-201-0417|2023|9|5,wind_only,,0.125,5,True
Houston,48-201-1034,2023-09-16,48-201-1034|2023|9|5,wind_only,,0.125,5,True
Houston,48-201-1052,2023-09-16,48-201-1052|2023|9|5,wind_only,,0.125,5,True
Houston,48-201-1066,2023-09-16,48-201-1066|2023|9|5,wind_only,,0.125,5,True
Houston,48-201-0024,2023-09-18,48-201-0024|2023|9|0,wind_only,,0.14285714285714285,5,True
Houston,48-201-0026,2023-09-18,48-201-0026|2023|9|0,wind_only,,0.14285714285714285,5,True
Houston,48-201-0055,2023-09-18,48-201-0055|2023|9|0,wind_only,,0.14285714285714285,5,True
Houston,48-201-0416,2023-09-18,48-201-0416|2023|9|0,wind_only,,0.14285714285714285,5,True
Houston,48-201-0417,2023-09-18,48-201-0417|2023|9|0,wind_only,,0.14285714285714285,5,True
Houston,48-201-1034,2023-09-18,48-201-1034|2023|9|0,wind_only,,0.14285714285714285,5,True
Houston,48-201-1066,2023-09-18,48-201-1066|2023|9|0,wind_only,,0.14285714285714285,5,True
Houston,48-201-0024,2023-09-26,48-201-0024|2023|9|1,wind_only,,0.125,1,False
Houston,48-201-0026,2023-09-26,48-201-0026|2023|9|1,wind_only,,0.125,1,False
Houston,48-201-0055,2023-09-26,48-201-0055|2023|9|1,wind_only,,0.125,1,False
Houston,48-201-0416,2023-09-26,48-201-0416|2023|9|1,wind_only,,0.125,1,False
Houston,48-201-0417,2023-09-26,48-201-0417|2023|9|1,wind_only,,0.125,1,False
Houston,48-201-1034,2023-09-26,48-201-1034|2023|9|1,wind_only,,0.125,1,False
Houston,48-201-1052,2023-09-26,48-201-1052|2023|9|1,wind_only,,0.125,1,False
Houston,48-201-1066,2023-09-26,48-201-1066|2023|9|1,wind_only,,0.125,1,False
Houston,48-201-0026,2024-06-06,48-201-0026|2024|6|3,episode,houston_2024-06-06,0.125,0,False
Houston,48-201-0047,2024-06-06,48-201-0047|2024|6|3,episode,houston_2024-06-06,0.125,0,False
Houston,48-201-0416,2024-06-06,48-201-0416|2024|6|3,episode,houston_2024-06-06,0.125,0,False
Houston,48-201-0417,2024-06-06,48-201-0417|2024|6|3,episode,houston_2024-06-06,0.125,0,False
Houston,48-201-1034,2024-06-06,48-201-1034|2024|6|3,episode,houston_2024-06-06,0.125,0,False
Houston,48-201-1035,2024-06-06,48-201-1035|2024|6|3,episode,houston_2024-06-06,0.125,0,False
Houston,48-201-1052,2024-06-06,48-201-1052|2024|6|3,episode,houston_2024-06-06,0.125,0,False
Houston,48-201-1066,2024-06-06,48-201-1066|2024|6|3,episode,houston_2024-06-06,0.125,0,False
Houston,48-201-0026,2024-06-07,48-201-0026|2024|6|4,episode,houston_2024-06-06,0.125,0,False
Houston,48-201-0047,2024-06-07,48-201-0047|2024|6|4,episode,houston_2024-06-06,0.125,0,False
Houston,48-201-0416,2024-06-07,48-201-0416|2024|6|4,episode,houston_2024-06-06,0.125,0,False
Houston,48-201-0417,2024-06-07,48-201-0417|2024|6|4,episode,houston_2024-06-06,0.125,0,False
Houston,48-201-1034,2024-06-07,48-201-1034|2024|6|4,episode,houston_2024-06-06,0.125,0,False
Houston,48-201-1035,2024-06-07,48-201-1035|2024|6|4,episode,houston_2024-06-06,0.125,0,False
Houston,48-201-1052,2024-06-07,48-201-1052|2024|6|4,episode,houston_2024-06-06,0.125,0,False
Houston,48-201-1066,2024-06-07,48-201-1066|2024|6|4,episode,houston_2024-06-06,0.125,0,False
Houston,48-201-0024,2024-06-09,48-201-0024|2024|6|6,wind_only,,0.1111111111111111,7,True
Houston,48-201-0026,2024-06-09,48-201-0026|2024|6|6,wind_only,,0.1111111111111111,7,True
Houston,48-201-0047,2024-06-09,48-201-0047|2024|6|6,wind_only,,0.1111111111111111,7,True
Houston,48-201-0055,2024-06-09,48-201-0055|2024|6|6,wind_only,,0.1111111111111111,7,True
Houston,48-201-0416,2024-06-09,48-201-0416|2024|6|6,wind_only,,0.1111111111111111,7,True
Houston,48-201-0417,2024-06-09,48-201-0417|2024|6|6,wind_only,,0.1111111111111111,7,True
Houston,48-201-1034,2024-06-09,48-201-1034|2024|6|6,wind_only,,0.1111111111111111,7,True
Houston,48-201-1052,2024-06-09,48-201-1052|2024|6|6,wind_only,,0.1111111111111111,7,True
Houston,48-201-1066,2024-06-09,48-201-1066|2024|6|6,wind_only,,0.1111111111111111,7,True
Houston,48-201-0026,2024-06-13,48-201-0026|2024|6|3,wind_only,,0.125,7,True
Houston,48-201-0047,2024-06-13,48-201-0047|2024|6|3,wind_only,,0.125,7,True
Houston,48-201-0416,2024-06-13,48-201-0416|2024|6|3,wind_only,,0.125,7,True
Houston,48-201-0417,2024-06-13,48-201-0417|2024|6|3,wind_only,,0.125,7,True
Houston,48-201-1034,2024-06-13,48-201-1034|2024|6|3,wind_only,,0.125,7,True
Houston,48-201-1035,2024-06-13,48-201-1035|2024|6|3,wind_only,,0.125,7,True
Houston,48-201-1052,2024-06-13,48-201-1052|2024|6|3,wind_only,,0.125,7,True
Houston,48-201-1066,2024-06-13,48-201-1066|2024|6|3,wind_only,,0.125,7,True
Houston,48-201-0026,2024-06-14,48-201-0026|2024|6|4,wind_only,,0.125,7,True
Houston,48-201-0047,2024-06-14,48-201-0047|2024|6|4,wind_only,,0.125,7,True
Houston,48-201-0416,2024-06-14,48-201-0416|2024|6|4,wind_only,,0.125,7,True
Houston,48-201-0417,2024-06-14,48-201-0417|2024|6|4,wind_only,,0.125,7,True
Houston,48-201-1034,2024-06-14,48-201-1034|2024|6|4,wind_only,,0.125,7,True
Houston,48-201-1035,2024-06-14,48-201-1035|2024|6|4,wind_only,,0.125,7,True
Houston,48-201-1052,2024-06-14,48-201-1052|2024|6|4,wind_only,,0.125,7,True
Houston,48-201-1066,2024-06-14,48-201-1066|2024|6|4,wind_only,,0.125,7,True
Houston,48-201-0024,2024-06-23,48-201-0024|2024|6|6,wind_only,,0.1111111111111111,1,False
Houston,48-201-0026,2024-06-23,48-201-0026|2024|6|6,wind_only,,0.1111111111111111,1,False
Houston,48-201-0047,2024-06-23,48-201-0047|2024|6|6,wind_only,,0.1111111111111111,1,False
Houston,48-201-0055,2024-06-23,48-201-0055|2024|6|6,wind_only,,0.1111111111111111,1,False
Houston,48-201-0416,2024-06-23,48-201-0416|2024|6|6,wind_only,,0.1111111111111111,1,False
Houston,48-201-0417,2024-06-23,48-201-0417|2024|6|6,wind_only,,0.1111111111111111,1,False
Houston,48-201-1034,2024-06-23,48-201-1034|2024|6|6,wind_only,,0.1111111111111111,1,False
Houston,48-201-1052,2024-06-23,48-201-1052|2024|6|6,wind_only,,0.1111111111111111,1,False
Houston,48-201-1066,2024-06-23,48-201-1066|2024|6|6,wind_only,,0.1111111111111111,1,False
Houston,48-201-0024,2024-06-30,48-201-0024|2024|6|6,episode,houston_2024-06-30,0.1111111111111111,0,False
Houston,48-201-0026,2024-06-30,48-201-0026|2024|6|6,episode,houston_2024-06-30,0.1111111111111111,0,False
Houston,48-201-0047,2024-06-30,48-201-0047|2024|6|6,episode,houston_2024-06-30,0.1111111111111111,0,False
Houston,48-201-0055,2024-06-30,48-201-0055|2024|6|6,episode,houston_2024-06-30,0.1111111111111111,0,False
Houston,48-201-0416,2024-06-30,48-201-0416|2024|6|6,episode,houston_2024-06-30,0.1111111111111111,0,False
Houston,48-201-0417,2024-06-30,48-201-0417|2024|6|6,episode,houston_2024-06-30,0.1111111111111111,0,False
Houston,48-201-1034,2024-06-30,48-201-1034|2024|6|6,episode,houston_2024-06-30,0.1111111111111111,0,False
Houston,48-201-1052,2024-06-30,48-201-1052|2024|6|6,episode,houston_2024-06-30,0.1111111111111111,0,False
Houston,48-201-1066,2024-06-30,48-201-1066|2024|6|6,episode,houston_2024-06-30,0.1111111111111111,0,False
Houston,48-201-0024,2024-07-01,48-201-0024|2024|7|0,episode,houston_2024-06-30,0.125,0,False
Houston,48-201-0026,2024-07-01,48-201-0026|2024|7|0,episode,houston_2024-06-30,0.125,0,False
Houston,48-201-0047,2024-07-01,48-201-0047|2024|7|0,episode,houston_2024-06-30,0.125,0,False
Houston,48-201-0416,2024-07-01,48-201-0416|2024|7|0,episode,houston_2024-06-30,0.125,0,False
Houston,48-201-0417,2024-07-01,48-201-0417|2024|7|0,episode,houston_2024-06-30,0.125,0,False
Houston,48-201-1034,2024-07-01,48-201-1034|2024|7|0,episode,houston_2024-06-30,0.125,0,False
Houston,48-201-1052,2024-07-01,48-201-1052|2024|7|0,episode,houston_2024-06-30,0.125,0,False
Houston,48-201-1066,2024-07-01,48-201-1066|2024|7|0,episode,houston_2024-06-30,0.125,0,False
Houston,48-201-0024,2024-07-02,48-201-0024|2024|7|1,episode,houston_2024-06-30,0.125,0,False
Houston,48-201-0026,2024-07-02,48-201-0026|2024|7|1,episode,houston_2024-06-30,0.125,0,False
Houston,48-201-0047,2024-07-02,48-201-0047|2024|7|1,episode,houston_2024-06-30,0.125,0,False
Houston,48-201-0416,2024-07-02,48-201-0416|2024|7|1,episode,houston_2024-06-30,0.125,0,False
Houston,48-201-0417,2024-07-02,48-201-0417|2024|7|1,episode,houston_2024-06-30,0.125,0,False
Houston,48-201-1034,2024-07-02,48-201-1034|2024|7|1,episode,houston_2024-06-30,0.125,0,False
Houston,48-201-1052,2024-07-02,48-201-1052|2024|7|1,episode,houston_2024-06-30,0.125,0,False
Houston,48-201-1066,2024-07-02,48-201-1066|2024|7|1,episode,houston_2024-06-30,0.125,0,False
Houston,48-201-0417,2024-07-03,48-201-0417|2024|7|2,wind_only,,0.5,1,False
Houston,48-201-1052,2024-07-03,48-201-1052|2024|7|2,wind_only,,0.5,1,False
Houston,48-201-0417,2024-07-09,48-201-0417|2024|7|1,episode,houston_2024-07-09,1.0,0,False
Houston,48-201-0417,2024-07-10,48-201-0417|2024|7|2,episode,houston_2024-07-09,0.5,0,False
Houston,48-201-1052,2024-07-10,48-201-1052|2024|7|2,episode,houston_2024-07-09,0.5,0,False
Houston,48-201-0417,2024-07-17,48-201-0417|2024|7|2,wind_only,,0.5,8,True
Houston,48-201-1052,2024-07-17,48-201-1052|2024|7|2,wind_only,,0.5,8,True
Houston,48-201-0024,2024-07-22,48-201-0024|2024|7|0,wind_only,,0.125,8,True
Houston,48-201-0026,2024-07-22,48-201-0026|2024|7|0,wind_only,,0.125,8,True
Houston,48-201-0047,2024-07-22,48-201-0047|2024|7|0,wind_only,,0.125,8,True
Houston,48-201-0416,2024-07-22,48-201-0416|2024|7|0,wind_only,,0.125,8,True
Houston,48-201-0417,2024-07-22,48-201-0417|2024|7|0,wind_only,,0.125,8,True
Houston,48-201-1034,2024-07-22,48-201-1034|2024|7|0,wind_only,,0.125,8,True
Houston,48-201-1052,2024-07-22,48-201-1052|2024|7|0,wind_only,,0.125,8,True
Houston,48-201-1066,2024-07-22,48-201-1066|2024|7|0,wind_only,,0.125,8,True
Houston,48-201-0024,2024-07-23,48-201-0024|2024|7|1,wind_only,,0.125,8,True
Houston,48-201-0026,2024-07-23,48-201-0026|2024|7|1,wind_only,,0.125,8,True
Houston,48-201-0047,2024-07-23,48-201-0047|2024|7|1,wind_only,,0.125,8,True
Houston,48-201-0416,2024-07-23,48-201-0416|2024|7|1,wind_only,,0.125,8,True
Houston,48-201-0417,2024-07-23,48-201-0417|2024|7|1,wind_only,,0.125,8,True
Houston,48-201-1034,2024-07-23,48-201-1034|2024|7|1,wind_only,,0.125,8,True
Houston,48-201-1052,2024-07-23,48-201-1052|2024|7|1,wind_only,,0.125,8,True
Houston,48-201-1066,2024-07-23,48-201-1066|2024|7|1,wind_only,,0.125,8,True
Houston,48-201-0417,2024-07-24,48-201-0417|2024|7|2,wind_only,,0.5,8,True
Houston,48-201-1052,2024-07-24,48-201-1052|2024|7|2,wind_only,,0.5,8,True
Houston,48-201-0024,2024-08-01,48-201-0024|2024|8|3,episode,houston_2024-08-01,0.1,0,False
Houston,48-201-0026,2024-08-01,48-201-0026|2024|8|3,episode,houston_2024-08-01,0.1,0,False
Houston,48-201-0047,2024-08-01,48-201-0047|2024|8|3,episode,houston_2024-08-01,0.1,0,False
Houston,48-201-0055,2024-08-01,48-201-0055|2024|8|3,episode,houston_2024-08-01,0.1,0,False
Houston,48-201-0416,2024-08-01,48-201-0416|2024|8|3,episode,houston_2024-08-01,0.1,0,False
Houston,48-201-0417,2024-08-01,48-201-0417|2024|8|3,episode,houston_2024-08-01,0.1,0,False
Houston,48-201-1034,2024-08-01,48-201-1034|2024|8|3,episode,houston_2024-08-01,0.1,0,False
Houston,48-201-1035,2024-08-01,48-201-1035|2024|8|3,episode,houston_2024-08-01,0.1,0,False
Houston,48-201-1052,2024-08-01,48-201-1052|2024|8|3,episode,houston_2024-08-01,0.1,0,False
Houston,48-201-1066,2024-08-01,48-201-1066|2024|8|3,episode,houston_2024-08-01,0.1,0,False
Houston,48-201-0024,2024-08-05,48-201-0024|2024|8|0,episode,houston_2024-08-01,0.1111111111111111,0,False
Houston,48-201-0026,2024-08-05,48-201-0026|2024|8|0,episode,houston_2024-08-01,0.1111111111111111,0,False
